university,discipline,condition,demographic,total_peer_speakers,total_demo_speakers,matched_speakers_count,pct_demo_from_database,any_speaker_from_database,num_peer_universities,num_demo_in_database
University of Alabama at Birmingham,Mathematics,control,Hispanic,2,0,0,0.0,0,40,13
University of Alabama in Huntsville,Mathematics,control,female,1,0,0,0.0,0,40,0
University of Alabama in Huntsville,Mathematics,control,URM,1,0,0,0.0,0,40,21
University of Alabama in Huntsville,Mathematics,control,Black,1,0,0,0.0,0,40,9
University of Alabama in Huntsville,Mathematics,control,Hispanic,1,0,0,0.0,0,40,12
University of Alabama in Huntsville,Physics,control,female,0,0,0,0.0,0,40,0
University of Alabama in Huntsville,Physics,control,URM,0,0,0,0.0,0,40,15
University of Alabama in Huntsville,Physics,control,Black,0,0,0,0.0,0,40,6
University of Alabama in Huntsville,Physics,control,Hispanic,0,0,0,0.0,0,40,9
University of Arizona,Chemistry,control,female,4,0,0,0.0,0,40,0
University of Arizona,Chemistry,control,URM,4,0,0,0.0,0,40,39
University of Arizona,Chemistry,control,Black,4,0,0,0.0,0,40,18
University of Arizona,Chemistry,control,Hispanic,4,0,0,0.0,0,40,21
University of Arizona,Computer Science,treatment,female,3,1,0,0.0,0,40,0
University of Arizona,Computer Science,treatment,URM,3,0,0,0.0,0,40,37
University of Arizona,Computer Science,treatment,Black,3,0,0,0.0,0,40,23
University of Arizona,Computer Science,treatment,Hispanic,3,0,0,0.0,0,40,14
University of Arizona,Mathematics,treatment,female,10,2,0,0.0,0,40,0
University of Arizona,Mathematics,treatment,URM,10,2,0,0.0,0,40,27
University of Arizona,Mathematics,treatment,Black,10,0,0,0.0,0,40,11
University of Arizona,Mathematics,treatment,Hispanic,10,0,0,0.0,0,40,16
University of Arizona,Mechanical Engineering,control,female,2,2,0,0.0,0,40,0
University of Arizona,Mechanical Engineering,control,URM,2,0,0,0.0,0,40,53
University of Arizona,Mechanical Engineering,control,Black,2,0,0,0.0,0,40,32
University of Arizona,Mechanical Engineering,control,Hispanic,2,0,0,0.0,0,40,21
University of Arizona,Physics,control,female,10,2,0,0.0,0,40,0
University of Arizona,Physics,control,URM,10,0,0,0.0,0,40,44
University of Arizona,Physics,control,Black,10,0,0,0.0,0,40,11
University of Arizona,Physics,control,Hispanic,10,0,0,0.0,0,40,33
University of Arkansas,Chemistry,treatment,female,1,0,0,0.0,0,40,0
University of Arkansas,Chemistry,treatment,URM,1,0,0,0.0,0,40,26
University of Arkansas,Chemistry,treatment,Black,1,0,0,0.0,0,40,12
University of Arkansas,Chemistry,treatment,Hispanic,1,0,0,0.0,0,40,14
University of Arkansas,Mathematics,treatment,female,2,1,0,0.0,0,40,0
University of Arkansas,Mathematics,treatment,URM,2,0,0,0.0,0,40,27
University of Arkansas,Mathematics,treatment,Black,2,0,0,0.0,0,40,14
University of Arkansas,Mathematics,treatment,Hispanic,2,0,0,0.0,0,40,13
"University of California, Berkeley",Chemistry,treatment,female,15,3,1,33.33333333333333,1,40,0
"University of California, Berkeley",Chemistry,treatment,URM,15,1,0,0.0,0,40,30
"University of California, Berkeley",Chemistry,treatment,Black,15,1,0,0.0,0,40,15
"University of California, Berkeley",Chemistry,treatment,Hispanic,15,0,0,0.0,0,40,15
"University of California, Berkeley",Computer Science,control,female,3,1,0,0.0,0,40,0
"University of California, Berkeley",Computer Science,control,URM,3,0,0,0.0,0,40,36
"University of California, Berkeley",Computer Science,control,Black,3,0,0,0.0,0,40,25
"University of California, Berkeley",Computer Science,control,Hispanic,3,0,0,0.0,0,40,11
"University of California, Berkeley",Mathematics,treatment,female,90,14,0,0.0,0,40,0
"University of California, Berkeley",Mathematics,treatment,URM,90,9,0,0.0,0,40,36
"University of California, Berkeley",Mathematics,treatment,Black,90,4,0,0.0,0,40,15
"University of California, Berkeley",Mathematics,treatment,Hispanic,90,0,0,0.0,0,40,21
"University of California, Berkeley",Mechanical Engineering,control,female,0,0,0,0.0,0,40,0
"University of California, Berkeley",Mechanical Engineering,control,URM,0,0,0,0.0,0,40,59
"University of California, Berkeley",Mechanical Engineering,control,Black,0,0,0,0.0,0,40,39
"University of California, Berkeley",Mechanical Engineering,control,Hispanic,0,0,0,0.0,0,40,20
"University of California, Berkeley",Physics,control,female,12,4,0,0.0,0,40,0
"University of California, Berkeley",Physics,control,URM,12,0,0,0.0,0,40,48
"University of California, Berkeley",Physics,control,Black,12,0,0,0.0,0,40,17
"University of California, Berkeley",Physics,control,Hispanic,12,0,0,0.0,0,40,31
"University of California, Davis",Chemistry,treatment,female,0,0,0,0.0,0,40,0
"University of California, Davis",Chemistry,treatment,URM,0,0,0,0.0,0,40,44
"University of California, Davis",Chemistry,treatment,Black,0,0,0,0.0,0,40,19
"University of California, Davis",Chemistry,treatment,Hispanic,0,0,0,0.0,0,40,25
"University of California, Davis",Mathematics,control,female,22,4,0,0.0,0,40,0
"University of California, Davis",Mathematics,control,URM,22,1,0,0.0,0,40,29
"University of California, Davis",Mathematics,control,Black,22,0,0,0.0,0,40,12
"University of California, Davis",Mathematics,control,Hispanic,22,0,0,0.0,0,40,17
"University of California, Davis",Physics,control,female,14,3,0,0.0,0,40,0
"University of California, Davis",Physics,control,URM,14,1,0,0.0,0,40,47
"University of California, Davis",Physics,control,Black,14,1,0,0.0,0,40,10
"University of California, Davis",Physics,control,Hispanic,14,0,0,0.0,0,40,37
"University of California, Irvine",Chemistry,control,female,0,0,0,0.0,0,40,0
"University of California, Irvine",Chemistry,control,URM,0,0,0,0.0,0,40,40
"University of California, Irvine",Chemistry,control,Black,0,0,0,0.0,0,40,18
"University of California, Irvine",Chemistry,control,Hispanic,0,0,0,0.0,0,40,22
"University of California, Irvine",Computer Science,treatment,female,7,0,0,0.0,0,40,0
"University of California, Irvine",Computer Science,treatment,URM,7,0,0,0.0,0,40,39
"University of California, Irvine",Computer Science,treatment,Black,7,0,0,0.0,0,40,24
"University of California, Irvine",Computer Science,treatment,Hispanic,7,0,0,0.0,0,40,15
"University of California, Irvine",Mathematics,control,female,19,0,0,0.0,0,40,0
"University of California, Irvine",Mathematics,control,URM,19,0,0,0.0,0,40,29
"University of California, Irvine",Mathematics,control,Black,19,0,0,0.0,0,40,11
"University of California, Irvine",Mathematics,control,Hispanic,19,0,0,0.0,0,40,18
"University of California, Irvine",Mechanical Engineering,control,female,6,0,0,0.0,0,40,0
"University of California, Irvine",Mechanical Engineering,control,URM,6,1,0,0.0,0,40,52
"University of California, Irvine",Mechanical Engineering,control,Black,6,0,0,0.0,0,40,31
"University of California, Irvine",Mechanical Engineering,control,Hispanic,6,0,0,0.0,0,40,21
"University of California, Irvine",Physics,treatment,female,16,1,0,0.0,0,40,0
"University of California, Irvine",Physics,treatment,URM,16,4,0,0.0,0,40,44
"University of California, Irvine",Physics,treatment,Black,16,3,0,0.0,0,40,11
"University of California, Irvine",Physics,treatment,Hispanic,16,0,0,0.0,0,40,33
"University of California, Los Angeles",Chemistry,treatment,female,29,6,0,0.0,0,40,0
"University of California, Los Angeles",Chemistry,treatment,URM,29,4,1,25.0,1,40,31
"University of California, Los Angeles",Chemistry,treatment,Black,29,2,0,0.0,0,40,16
"University of California, Los Angeles",Chemistry,treatment,Hispanic,29,0,0,0.0,0,40,15
"University of California, Los Angeles",Computer Science,treatment,female,1,0,0,0.0,0,40,0
"University of California, Los Angeles",Computer Science,treatment,URM,1,0,0,0.0,0,40,35
"University of California, Los Angeles",Computer Science,treatment,Black,1,0,0,0.0,0,40,24
"University of California, Los Angeles",Computer Science,treatment,Hispanic,1,0,0,0.0,0,40,11
"University of California, Los Angeles",Mathematics,control,female,45,2,0,0.0,0,40,0
"University of California, Los Angeles",Mathematics,control,URM,45,3,0,0.0,0,40,34
"University of California, Los Angeles",Mathematics,control,Black,45,0,0,0.0,0,40,14
"University of California, Los Angeles",Mathematics,control,Hispanic,45,0,0,0.0,0,40,20
"University of California, Los Angeles",Mechanical Engineering,control,female,17,4,0,0.0,0,40,0
"University of California, Los Angeles",Mechanical Engineering,control,URM,17,0,0,0.0,0,40,61
"University of California, Los Angeles",Mechanical Engineering,control,Black,17,0,0,0.0,0,40,41
"University of California, Los Angeles",Mechanical Engineering,control,Hispanic,17,0,0,0.0,0,40,20
"University of California, Los Angeles",Physics,treatment,female,30,6,0,0.0,0,40,0
"University of California, Los Angeles",Physics,treatment,URM,30,0,0,0.0,0,40,51
"University of California, Los Angeles",Physics,treatment,Black,30,0,0,0.0,0,40,17
"University of California, Los Angeles",Physics,treatment,Hispanic,30,0,0,0.0,0,40,34
"University of California, Riverside",Chemistry,treatment,female,4,1,0,0.0,0,40,0
"University of California, Riverside",Chemistry,treatment,URM,4,2,0,0.0,0,40,35
"University of California, Riverside",Chemistry,treatment,Black,4,0,0,0.0,0,40,16
"University of California, Riverside",Chemistry,treatment,Hispanic,4,0,0,0.0,0,40,19
"University of California, Riverside",Computer Science,control,female,0,0,0,0.0,0,40,0
"University of California, Riverside",Computer Science,control,URM,0,0,0,0.0,0,40,30
"University of California, Riverside",Computer Science,control,Black,0,0,0,0.0,0,40,12
"University of California, Riverside",Computer Science,control,Hispanic,0,0,0,0.0,0,40,18
"University of California, Riverside",Physics,control,female,0,0,0,0.0,0,40,0
"University of California, Riverside",Physics,control,URM,0,0,0,0.0,0,40,32
"University of California, Riverside",Physics,control,Black,0,0,0,0.0,0,40,9
"University of California, Riverside",Physics,control,Hispanic,0,0,0,0.0,0,40,23
"University of California, San Diego",Chemistry,control,female,17,6,0,0.0,0,40,0
"University of California, San Diego",Chemistry,control,URM,17,1,0,0.0,0,40,34
"University of California, San Diego",Chemistry,control,Black,17,0,0,0.0,0,40,16
"University of California, San Diego",Chemistry,control,Hispanic,17,0,0,0.0,0,40,18
"University of California, San Diego",Mathematics,treatment,female,44,12,0,0.0,0,40,0
"University of California, San Diego",Mathematics,treatment,URM,44,5,0,0.0,0,40,34
"University of California, San Diego",Mathematics,treatment,Black,44,0,0,0.0,0,40,15
"University of California, San Diego",Mathematics,treatment,Hispanic,44,0,0,0.0,0,40,19
"University of California, San Diego",Mechanical Engineering,control,female,15,1,0,0.0,0,40,0
"University of California, San Diego",Mechanical Engineering,control,URM,15,2,0,0.0,0,40,51
"University of California, San Diego",Mechanical Engineering,control,Black,15,1,0,0.0,0,40,36
"University of California, San Diego",Mechanical Engineering,control,Hispanic,15,0,0,0.0,0,40,15
"University of California, San Diego",Physics,treatment,female,9,1,0,0.0,0,40,0
"University of California, San Diego",Physics,treatment,URM,9,0,0,0.0,0,40,46
"University of California, San Diego",Physics,treatment,Black,9,0,0,0.0,0,40,16
"University of California, San Diego",Physics,treatment,Hispanic,9,0,0,0.0,0,40,30
"University of California, Santa Barbara",Chemistry,treatment,female,17,3,0,0.0,0,40,0
"University of California, Santa Barbara",Chemistry,treatment,URM,17,1,0,0.0,0,40,31
"University of California, Santa Barbara",Chemistry,treatment,Black,17,1,0,0.0,0,40,15
"University of California, Santa Barbara",Chemistry,treatment,Hispanic,17,0,0,0.0,0,40,16
"University of California, Santa Barbara",Computer Science,treatment,female,6,0,0,0.0,0,40,0
"University of California, Santa Barbara",Computer Science,treatment,URM,6,0,0,0.0,0,40,37
"University of California, Santa Barbara",Computer Science,treatment,Black,6,0,0,0.0,0,40,26
"University of California, Santa Barbara",Computer Science,treatment,Hispanic,6,0,0,0.0,0,40,11
"University of California, Santa Barbara",Mathematics,control,female,22,5,0,0.0,0,40,0
"University of California, Santa Barbara",Mathematics,control,URM,22,1,1,100.0,1,40,33
"University of California, Santa Barbara",Mathematics,control,Black,22,1,1,100.0,1,40,15
"University of California, Santa Barbara",Mathematics,control,Hispanic,22,0,0,0.0,0,40,18
"University of California, Santa Barbara",Physics,control,female,7,3,0,0.0,0,40,0
"University of California, Santa Barbara",Physics,control,URM,7,0,0,0.0,0,40,50
"University of California, Santa Barbara",Physics,control,Black,7,0,0,0.0,0,40,16
"University of California, Santa Barbara",Physics,control,Hispanic,7,0,0,0.0,0,40,34
"University of California, Santa Cruz",Chemistry,treatment,female,4,1,0,0.0,0,40,0
"University of California, Santa Cruz",Chemistry,treatment,URM,4,1,0,0.0,0,40,41
"University of California, Santa Cruz",Chemistry,treatment,Black,4,0,0,0.0,0,40,17
"University of California, Santa Cruz",Chemistry,treatment,Hispanic,4,0,0,0.0,0,40,24
"University of California, Santa Cruz",Mathematics,treatment,female,1,0,0,0.0,0,40,0
"University of California, Santa Cruz",Mathematics,treatment,URM,1,0,0,0.0,0,40,31
"University of California, Santa Cruz",Mathematics,treatment,Black,1,0,0,0.0,0,40,12
"University of California, Santa Cruz",Mathematics,treatment,Hispanic,1,0,0,0.0,0,40,19
"University of California, Santa Cruz",Physics,treatment,female,8,2,0,0.0,0,40,0
"University of California, Santa Cruz",Physics,treatment,URM,8,1,0,0.0,0,40,37
"University of California, Santa Cruz",Physics,treatment,Black,8,1,0,0.0,0,40,11
"University of California, Santa Cruz",Physics,treatment,Hispanic,8,0,0,0.0,0,40,26
University of Central Florida,Mathematics,treatment,female,2,1,0,0.0,0,40,0
University of Central Florida,Mathematics,treatment,URM,2,1,0,0.0,0,40,25
University of Central Florida,Mathematics,treatment,Black,2,1,0,0.0,0,40,5
University of Central Florida,Mathematics,treatment,Hispanic,2,0,0,0.0,0,40,20
University of Central Florida,Physics,treatment,female,1,0,0,0.0,0,40,0
University of Central Florida,Physics,treatment,URM,1,1,0,0.0,0,40,19
University of Central Florida,Physics,treatment,Black,1,0,0,0.0,0,40,7
University of Central Florida,Physics,treatment,Hispanic,1,0,0,0.0,0,40,12
University of Chicago,Chemistry,treatment,female,49,5,0,0.0,0,40,0
University of Chicago,Chemistry,treatment,URM,49,1,0,0.0,0,40,32
University of Chicago,Chemistry,treatment,Black,49,0,0,0.0,0,40,16
University of Chicago,Chemistry,treatment,Hispanic,49,0,0,0.0,0,40,16
University of Chicago,Computer Science,treatment,female,12,4,0,0.0,0,40,0
University of Chicago,Computer Science,treatment,URM,12,0,0,0.0,0,40,36
University of Chicago,Computer Science,treatment,Black,12,0,0,0.0,0,40,26
University of Chicago,Computer Science,treatment,Hispanic,12,0,0,0.0,0,40,10
University of Chicago,Mathematics,control,female,106,14,0,0.0,0,40,0
University of Chicago,Mathematics,control,URM,106,5,0,0.0,0,40,36
University of Chicago,Mathematics,control,Black,106,2,0,0.0,0,40,15
University of Chicago,Mathematics,control,Hispanic,106,0,0,0.0,0,40,21
University of Chicago,Physics,treatment,female,5,2,1,50.0,1,40,0
University of Chicago,Physics,treatment,URM,5,1,1,100.0,1,40,51
University of Chicago,Physics,treatment,Black,5,1,1,100.0,1,40,17
University of Chicago,Physics,treatment,Hispanic,5,0,0,0.0,0,40,34
University of Cincinnati,Chemistry,control,female,0,0,0,0.0,0,40,0
University of Cincinnati,Chemistry,control,URM,0,0,0,0.0,0,40,21
University of Cincinnati,Chemistry,control,Black,0,0,0,0.0,0,40,11
University of Cincinnati,Chemistry,control,Hispanic,0,0,0,0.0,0,40,10
University of Cincinnati,Mathematics,control,female,1,0,0,0.0,0,40,0
University of Cincinnati,Mathematics,control,URM,1,0,0,0.0,0,40,25
University of Cincinnati,Mathematics,control,Black,1,0,0,0.0,0,40,5
University of Cincinnati,Mathematics,control,Hispanic,1,0,0,0.0,0,40,20
University of Cincinnati,Mechanical Engineering,control,female,0,0,0,0.0,0,40,0
University of Cincinnati,Mechanical Engineering,control,URM,0,0,0,0.0,0,40,20
University of Cincinnati,Mechanical Engineering,control,Black,0,0,0,0.0,0,40,12
University of Cincinnati,Mechanical Engineering,control,Hispanic,0,0,0,0.0,0,40,8
University of Colorado Boulder,Chemistry,treatment,female,7,1,0,0.0,0,40,0
University of Colorado Boulder,Chemistry,treatment,URM,7,1,0,0.0,0,40,32
University of Colorado Boulder,Chemistry,treatment,Black,7,0,0,0.0,0,40,16
University of Colorado Boulder,Chemistry,treatment,Hispanic,7,0,0,0.0,0,40,16
University of Colorado Boulder,Mathematics,control,female,13,0,0,0.0,0,40,0
University of Colorado Boulder,Mathematics,control,URM,13,0,0,0.0,0,40,35
University of Colorado Boulder,Mathematics,control,Black,13,0,0,0.0,0,40,14
University of Colorado Boulder,Mathematics,control,Hispanic,13,0,0,0.0,0,40,21
University of Colorado Boulder,Mechanical Engineering,control,female,1,0,0,0.0,0,40,0
University of Colorado Boulder,Mechanical Engineering,control,URM,1,0,0,0.0,0,40,61
University of Colorado Boulder,Mechanical Engineering,control,Black,1,0,0,0.0,0,40,41
University of Colorado Boulder,Mechanical Engineering,control,Hispanic,1,0,0,0.0,0,40,20
University of Colorado Boulder,Physics,control,female,15,4,0,0.0,0,40,0
University of Colorado Boulder,Physics,control,URM,15,0,0,0.0,0,40,49
University of Colorado Boulder,Physics,control,Black,15,0,0,0.0,0,40,16
University of Colorado Boulder,Physics,control,Hispanic,15,0,0,0.0,0,40,33
University of Colorado Denver,Chemistry,treatment,female,1,0,0,0.0,0,40,0
University of Colorado Denver,Chemistry,treatment,URM,1,0,0,0.0,0,40,27
University of Colorado Denver,Chemistry,treatment,Black,1,0,0,0.0,0,40,13
University of Colorado Denver,Chemistry,treatment,Hispanic,1,0,0,0.0,0,40,14
University of Colorado Denver,Mathematics,treatment,female,0,0,0,0.0,0,40,0
University of Colorado Denver,Mathematics,treatment,URM,0,0,0,0.0,0,40,27
University of Colorado Denver,Mathematics,treatment,Black,0,0,0,0.0,0,40,14
University of Colorado Denver,Mathematics,treatment,Hispanic,0,0,0,0.0,0,40,13
University of Connecticut,Chemistry,treatment,female,0,0,0,0.0,0,40,0
University of Connecticut,Chemistry,treatment,URM,0,0,0,0.0,0,40,26
University of Connecticut,Chemistry,treatment,Black,0,0,0,0.0,0,40,14
University of Connecticut,Chemistry,treatment,Hispanic,0,0,0,0.0,0,40,12
University of Connecticut,Mathematics,treatment,female,2,0,0,0.0,0,40,0
University of Connecticut,Mathematics,treatment,URM,2,0,0,0.0,0,40,32
University of Connecticut,Mathematics,treatment,Black,2,0,0,0.0,0,40,8
University of Connecticut,Mathematics,treatment,Hispanic,2,0,0,0.0,0,40,24
University of Connecticut,Mechanical Engineering,treatment,female,1,0,0,0.0,0,40,0
University of Connecticut,Mechanical Engineering,treatment,URM,1,0,0,0.0,0,40,17
University of Connecticut,Mechanical Engineering,treatment,Black,1,0,0,0.0,0,40,10
University of Connecticut,Mechanical Engineering,treatment,Hispanic,1,0,0,0.0,0,40,7
University of Connecticut,Physics,treatment,female,2,0,0,0.0,0,40,0
University of Connecticut,Physics,treatment,URM,2,0,0,0.0,0,40,17
University of Connecticut,Physics,treatment,Black,2,0,0,0.0,0,40,8
University of Connecticut,Physics,treatment,Hispanic,2,0,0,0.0,0,40,9
University of Delaware,Computer Science,treatment,female,0,0,0,0.0,0,40,0
University of Delaware,Computer Science,treatment,URM,0,0,0,0.0,0,40,24
University of Delaware,Computer Science,treatment,Black,0,0,0,0.0,0,40,10
University of Delaware,Computer Science,treatment,Hispanic,0,0,0,0.0,0,40,14
University of Delaware,Mathematics,treatment,female,3,2,0,0.0,0,40,0
University of Delaware,Mathematics,treatment,URM,3,0,0,0.0,0,40,34
University of Delaware,Mathematics,treatment,Black,3,0,0,0.0,0,40,12
University of Delaware,Mathematics,treatment,Hispanic,3,0,0,0.0,0,40,22
University of Delaware,Mechanical Engineering,control,female,0,0,0,0.0,0,40,0
University of Delaware,Mechanical Engineering,control,URM,0,0,0,0.0,0,40,20
University of Delaware,Mechanical Engineering,control,Black,0,0,0,0.0,0,40,12
University of Delaware,Mechanical Engineering,control,Hispanic,0,0,0,0.0,0,40,8
University of Delaware,Physics,treatment,female,0,0,0,0.0,0,40,0
University of Delaware,Physics,treatment,URM,0,0,0,0.0,0,40,30
University of Delaware,Physics,treatment,Black,0,0,0,0.0,0,40,11
University of Delaware,Physics,treatment,Hispanic,0,0,0,0.0,0,40,19
University of Denver,Chemistry,control,female,1,0,0,0.0,0,40,0
University of Denver,Chemistry,control,URM,1,0,0,0.0,0,40,27
University of Denver,Chemistry,control,Black,1,0,0,0.0,0,40,13
University of Denver,Chemistry,control,Hispanic,1,0,0,0.0,0,40,14
University of Denver,Mathematics,control,female,3,1,0,0.0,0,40,0
University of Denver,Mathematics,control,URM,3,0,0,0.0,0,40,27
University of Denver,Mathematics,control,Black,3,0,0,0.0,0,40,14
University of Denver,Mathematics,control,Hispanic,3,0,0,0.0,0,40,13
University of Denver,Physics,treatment,female,0,0,0,0.0,0,40,0
University of Denver,Physics,treatment,URM,0,0,0,0.0,0,40,21
University of Denver,Physics,treatment,Black,0,0,0,0.0,0,40,8
University of Denver,Physics,treatment,Hispanic,0,0,0,0.0,0,40,13
University of Florida,Chemistry,control,female,5,0,0,0.0,0,40,0
University of Florida,Chemistry,control,URM,5,1,0,0.0,0,40,43
University of Florida,Chemistry,control,Black,5,1,0,0.0,0,40,18
University of Florida,Chemistry,control,Hispanic,5,0,0,0.0,0,40,25
University of Florida,Computer Science,treatment,female,0,0,0,0.0,0,40,0
University of Florida,Computer Science,treatment,URM,0,0,0,0.0,0,40,34
University of Florida,Computer Science,treatment,Black,0,0,0,0.0,0,40,17
University of Florida,Computer Science,treatment,Hispanic,0,0,0,0.0,0,40,17
University of Florida,Mathematics,control,female,7,2,0,0.0,0,40,0
University of Florida,Mathematics,control,URM,7,0,0,0.0,0,40,29
University of Florida,Mathematics,control,Black,7,0,0,0.0,0,40,11
University of Florida,Mathematics,control,Hispanic,7,0,0,0.0,0,40,18
University of Florida,Mechanical Engineering,treatment,female,1,1,0,0.0,0,40,0
University of Florida,Mechanical Engineering,treatment,URM,1,0,0,0.0,0,40,51
University of Florida,Mechanical Engineering,treatment,Black,1,0,0,0.0,0,40,30
University of Florida,Mechanical Engineering,treatment,Hispanic,1,0,0,0.0,0,40,21
University of Florida,Physics,control,female,17,2,0,0.0,0,40,0
University of Florida,Physics,control,URM,17,0,0,0.0,0,40,47
University of Florida,Physics,control,Black,17,0,0,0.0,0,40,12
University of Florida,Physics,control,Hispanic,17,0,0,0.0,0,40,35
University of Georgia,Chemistry,control,female,2,0,0,0.0,0,40,0
University of Georgia,Chemistry,control,URM,2,0,0,0.0,0,40,27
University of Georgia,Chemistry,control,Black,2,0,0,0.0,0,40,14
University of Georgia,Chemistry,control,Hispanic,2,0,0,0.0,0,40,13
University of Georgia,Mathematics,treatment,female,11,0,0,0.0,0,40,0
University of Georgia,Mathematics,treatment,URM,11,0,0,0.0,0,40,28
University of Georgia,Mathematics,treatment,Black,11,0,0,0.0,0,40,6
University of Georgia,Mathematics,treatment,Hispanic,11,0,0,0.0,0,40,22
University of Georgia,Physics,control,female,2,0,0,0.0,0,40,0
University of Georgia,Physics,control,URM,2,2,0,0.0,0,40,18
University of Georgia,Physics,control,Black,2,2,0,0.0,0,40,8
University of Georgia,Physics,control,Hispanic,2,0,0,0.0,0,40,10
University of Hawaii at Manoa,Mathematics,control,female,0,0,0,0.0,0,40,0
University of Hawaii at Manoa,Mathematics,control,URM,0,0,0,0.0,0,40,18
University of Hawaii at Manoa,Mathematics,control,Black,0,0,0,0.0,0,40,5
University of Hawaii at Manoa,Mathematics,control,Hispanic,0,0,0,0.0,0,40,13
University of Hawaii at Manoa,Mechanical Engineering,treatment,female,1,0,0,0.0,0,40,0
University of Hawaii at Manoa,Mechanical Engineering,treatment,URM,1,0,0,0.0,0,40,24
University of Hawaii at Manoa,Mechanical Engineering,treatment,Black,1,0,0,0.0,0,40,14
University of Hawaii at Manoa,Mechanical Engineering,treatment,Hispanic,1,0,0,0.0,0,40,10
University of Hawaii at Manoa,Physics,control,female,1,1,0,0.0,0,40,0
University of Hawaii at Manoa,Physics,control,URM,1,0,0,0.0,0,40,16
University of Hawaii at Manoa,Physics,control,Black,1,0,0,0.0,0,40,5
University of Hawaii at Manoa,Physics,control,Hispanic,1,0,0,0.0,0,40,11
University of Houston,Chemistry,treatment,female,1,0,0,0.0,0,40,0
University of Houston,Chemistry,treatment,URM,1,0,0,0.0,0,40,27
University of Houston,Chemistry,treatment,Black,1,0,0,0.0,0,40,14
University of Houston,Chemistry,treatment,Hispanic,1,0,0,0.0,0,40,13
University of Houston,Computer Science,treatment,female,0,0,0,0.0,0,40,0
University of Houston,Computer Science,treatment,URM,0,0,0,0.0,0,40,17
University of Houston,Computer Science,treatment,Black,0,0,0,0.0,0,40,9
University of Houston,Computer Science,treatment,Hispanic,0,0,0,0.0,0,40,8
University of Houston,Mathematics,treatment,female,1,0,0,0.0,0,40,0
University of Houston,Mathematics,treatment,URM,1,0,0,0.0,0,40,26
University of Houston,Mathematics,treatment,Black,1,0,0,0.0,0,40,6
University of Houston,Mathematics,treatment,Hispanic,1,0,0,0.0,0,40,20
University of Houston,Mechanical Engineering,control,female,4,0,0,0.0,0,40,0
University of Houston,Mechanical Engineering,control,URM,4,0,0,0.0,0,40,19
University of Houston,Mechanical Engineering,control,Black,4,0,0,0.0,0,40,11
University of Houston,Mechanical Engineering,control,Hispanic,4,0,0,0.0,0,40,8
University of Houston,Physics,control,female,1,0,0,0.0,0,40,0
University of Houston,Physics,control,URM,1,0,0,0.0,0,40,15
University of Houston,Physics,control,Black,1,0,0,0.0,0,40,5
University of Houston,Physics,control,Hispanic,1,0,0,0.0,0,40,10
University of Illinois Chicago,Chemistry,treatment,female,3,1,0,0.0,0,40,0
University of Illinois Chicago,Chemistry,treatment,URM,3,0,0,0.0,0,40,35
University of Illinois Chicago,Chemistry,treatment,Black,3,0,0,0.0,0,40,16
University of Illinois Chicago,Chemistry,treatment,Hispanic,3,0,0,0.0,0,40,19
University of Illinois Chicago,Computer Science,control,female,0,0,0,0.0,0,40,0
University of Illinois Chicago,Computer Science,control,URM,0,0,0,0.0,0,40,24
University of Illinois Chicago,Computer Science,control,Black,0,0,0,0.0,0,40,11
University of Illinois Chicago,Computer Science,control,Hispanic,0,0,0,0.0,0,40,13
University of Illinois Chicago,Mathematics,control,female,2,0,0,0.0,0,40,0
University of Illinois Chicago,Mathematics,control,URM,2,0,0,0.0,0,40,31
University of Illinois Chicago,Mathematics,control,Black,2,0,0,0.0,0,40,8
University of Illinois Chicago,Mathematics,control,Hispanic,2,0,0,0.0,0,40,23
University of Illinois Chicago,Mechanical Engineering,treatment,female,0,0,0,0.0,0,40,0
University of Illinois Chicago,Mechanical Engineering,treatment,URM,0,0,0,0.0,0,40,20
University of Illinois Chicago,Mechanical Engineering,treatment,Black,0,0,0,0.0,0,40,12
University of Illinois Chicago,Mechanical Engineering,treatment,Hispanic,0,0,0,0.0,0,40,8
University of Illinois Chicago,Physics,treatment,female,3,0,0,0.0,0,40,0
University of Illinois Chicago,Physics,treatment,URM,3,1,1,100.0,1,40,32
University of Illinois Chicago,Physics,treatment,Black,3,0,0,0.0,0,40,13
University of Illinois Chicago,Physics,treatment,Hispanic,3,0,0,0.0,0,40,19
University of Illinois Urbana-Champaign,Chemistry,control,female,44,9,0,0.0,0,40,0
University of Illinois Urbana-Champaign,Chemistry,control,URM,44,2,0,0.0,0,40,31
University of Illinois Urbana-Champaign,Chemistry,control,Black,44,1,0,0.0,0,40,16
University of Illinois Urbana-Champaign,Chemistry,control,Hispanic,44,0,0,0.0,0,40,15
University of Illinois Urbana-Champaign,Computer Science,treatment,female,3,0,0,0.0,0,40,0
University of Illinois Urbana-Champaign,Computer Science,treatment,URM,3,0,0,0.0,0,40,37
University of Illinois Urbana-Champaign,Computer Science,treatment,Black,3,0,0,0.0,0,40,26
University of Illinois Urbana-Champaign,Computer Science,treatment,Hispanic,3,0,0,0.0,0,40,11
University of Illinois Urbana-Champaign,Mathematics,treatment,female,10,3,0,0.0,0,40,0
University of Illinois Urbana-Champaign,Mathematics,treatment,URM,10,3,0,0.0,0,40,35
University of Illinois Urbana-Champaign,Mathematics,treatment,Black,10,1,0,0.0,0,40,14
