"seminar_id","university","discipline","department","condition","total_speakers","speakers_with_demographics","num_urm","num_black","num_hispanic","num_native_american","num_female","num_male","num_white","num_asian","pct_urm","pct_black","pct_hispanic","pct_native_american","pct_female","pct_male","pct_white","pct_asian","has_any_urm","has_any_black","has_any_hispanic","has_any_native_american","has_any_female","num_junior_speakers","num_senior_speakers","num_black_junior","num_black_senior","num_hispanic_junior","num_hispanic_senior","num_urm_junior","num_urm_senior","pct_black_junior","pct_black_senior","pct_hispanic_junior","pct_hispanic_senior","pct_urm_junior","pct_urm_senior","has_any_black_junior","has_any_black_senior","has_any_hispanic_junior","has_any_hispanic_senior","has_any_urm_junior","has_any_urm_senior","has_fall_speakers","has_spring_speakers","fall_total_speakers","fall_speakers_with_demographics","fall_num_urm","fall_num_black","fall_num_hispanic","fall_num_female","fall_pct_urm","fall_pct_black","fall_pct_hispanic","fall_pct_female","spring_total_speakers","spring_speakers_with_demographics","spring_num_urm","spring_num_black","spring_num_hispanic","spring_num_female","spring_pct_urm","spring_pct_black","spring_pct_hispanic","spring_pct_female","num_speakers_with_phd_year","pct_speakers_with_phd_year","mean_years_from_phd","median_years_from_phd","min_years_from_phd","max_years_from_phd","num_current_students","pct_current_students","treatment","department_std","bin_category","batch_number","total_faculty","urm_faculty","women_faculty","frac_urm_faculty","frac_women_faculty","dept_ranking","general_ranking","missing_dept_rank","num_recipients","total_peer_departments","total_urm_peer_faculty","pct_female_recipients","pct_urm_recipients","pct_black_recipients","pct_hispanic_recipients","pct_assistant_prof_recipients","num_email_recipients_analyzed","num_distinct_seminars","bin_7_11","bin_1_3","bin_17_26","bin_3_5","bin_5_7","bin_0_1","batch_1","batch_2","batch_3","batch_4","batch_5","batch_6","batch_7","batch_8","batch_9","disc_mathematics","disc_physics","disc_computer_science","disc_mechanical_engineering","bin_11_17","num_non_urm","fall_num_non_urm","spring_num_non_urm","num_non_black","num_non_hispanic","num_non_female","fall_num_non_black","fall_num_non_hispanic","fall_num_non_female","spring_num_non_black","spring_num_non_hispanic","spring_num_non_female","pct_non_urm","fall_pct_non_urm","spring_pct_non_urm","has_any_non_urm","fall_has_any_urm","spring_has_any_urm","fall_has_any_non_urm","spring_has_any_non_urm","fall_has_any_black","spring_has_any_black","fall_has_any_hispanic","spring_has_any_hispanic","fall_has_any_female","spring_has_any_female","pct_speakers","has_speakers","pct_urm_female","approx_num_urm_female","has_any_urm_female","pct_black_female","approx_num_black_female","has_any_black_female","pct_black_male","approx_num_black_male","has_any_black_male","pct_hispanic_female","approx_num_hispanic_female","has_any_hispanic_female","pct_hispanic_male","approx_num_hispanic_male","has_any_hispanic_male"
"58204f-d0aa63-77","Louisiana State University","Mathematics","Louisiana State University-Mathematics","treatment",7,7,0,0,0,0,1,6,4,3,0,0,0,0,14.2857142857143,85.7142857142857,57.1428571428571,42.8571428571429,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,25,7,100,6,4,3,16,1,14.2857142857143,1,"Louisiana State University-Mathematics","(11,17]",7,52,2,10,0.0384615384615385,0.192307692307692,68,119,0,2,40,29,0.5,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,3,4,7,7,6,3,3,3,4,4,3,100,100,100,1,0,0,1,1,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583487-0c6216-98","Columbia University","Mechanical Engineering","Columbia University-Mechanical Engineering","treatment",5,5,0,0,0,0,2,3,3,2,0,0,0,0,40,60,60,40,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,66.6666666666667,5,100,15.8,19,1,29,0,0,1,"Columbia University-Mechanical Engineering","[0,1]",4,17,2,4,0.117647058823529,0.235294117647059,32,12,0,2,40,43,0.5,0.5,0.5,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,3,5,5,3,2,2,2,3,3,1,100,100,100,1,0,0,1,1,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587ec8-bb5270-9d","Virginia Tech","Physics","Virginia Tech-Physics","control",9,9,0,0,0,0,2,7,6,3,0,0,0,0,22.2222222222222,77.7777777777778,66.6666666666667,33.3333333333333,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,2,0,0,0,33.3333333333333,3,3,0,0,0,0,0,0,0,0,8,88.8888888888889,19.625,20.5,3,33,0,0,0,"Virginia Tech-Physics","(3,5]",2,43,0,7,0,0.162790697674419,54,50,0,6,40,35,0,0,0,0,0,9,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,6,3,9,9,7,6,6,4,3,3,3,100,100,100,1,0,0,1,1,0,0,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58a66e-bc58ce-ec","Binghamton University","Mathematics","Binghamton University-Mathematics","control",15,15,2,0,2,0,3,12,7,6,13.3333333333333,0,13.3333333333333,0,20,80,46.6666666666667,40,1,0,1,0,1,9,5,0,0,1,1,1,1,0,0,11.1111111111111,20,11.1111111111111,20,0,0,1,1,1,1,1,1,12,12,1,0,1,2,8.33333333333333,0,8.33333333333333,16.6666666666667,3,3,1,0,1,1,33.3333333333333,0,33.3333333333333,33.3333333333333,15,100,6.27272727272727,6,1,18,4,26.6666666666667,0,"Binghamton University-Mathematics","(7,11]",3,28,1,4,0.0357142857142857,0.142857142857143,104,67,0,9,40,29,0,0.1667,0.0833,0.0833,0,12,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,11,2,15,13,12,12,11,10,3,2,2,86.6666666666667,91.6666666666667,66.6666666666667,1,1,1,1,1,0,0,1,1,1,1,100,1,2.66666666666667,0,0,0,0,0,0,0,0,2.66666666666667,0,0,10.6666666666667,2,1
"58adea-4d686c-06","New Jersey Institute of Technology","Computer Science","New Jersey Institute of Technology-Computer Science","control",29,29,0,0,0,0,8,21,7,22,0,0,0,0,27.5862068965517,72.4137931034483,24.1379310344828,75.8620689655172,0,0,0,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,0,0,3,0,0,0,37.5,21,21,0,0,0,5,0,0,0,23.8095238095238,27,93.1034482758621,15.65,5.5,1,49,7,25.9259259259259,0,"New Jersey Institute of Technology-Computer Science","[0,1]",10,31,1,5,0.032258064516129,0.161290322580645,88,77,0,2,40,24,0.5,0.5,0.5,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,8,21,29,29,21,8,8,5,21,21,16,100,100,100,1,0,0,1,1,0,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58d3fc-d0d91a-4e","Oklahoma State University-Stillwater","Mathematics","Oklahoma State University-Stillwater-Mathematics","control",12,12,3,0,3,0,1,11,8,1,25,0,25,0,8.33333333333333,91.6666666666667,66.6666666666667,8.33333333333333,1,0,1,0,1,0,8,0,0,0,3,0,3,0,0,0,37.5,0,37.5,0,0,0,1,0,1,1,1,8,8,1,0,1,0,12.5,0,12.5,0,4,4,2,0,2,1,50,0,50,25,11,91.6666666666667,7.8,1,1,19,6,54.5454545454545,0,"Oklahoma State University-Stillwater-Mathematics","(7,11]",10,34,0,7,0,0.205882352941176,101,120,0,1,40,29,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,7,2,12,9,11,8,7,8,4,2,3,75,87.5,50,1,1,1,1,1,0,0,1,1,0,1,100,1,2.08333333333333,0,0,0,0,0,0,0,0,2.08333333333333,0,0,22.9166666666667,3,1
"58fc8d-86e321-50","University of Louisiana at Lafayette","Mathematics","University of Louisiana at Lafayette-Mathematics","control",2,2,1,1,0,0,0,2,0,1,50,50,0,0,0,100,0,50,1,1,0,0,0,2,0,1,0,0,0,1,0,50,0,0,0,50,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,100,100,0,0,1,1,0,0,0,0,0,0,0,0,2,100,8,8,4,12,0,0,0,"University of Louisiana at Lafayette-Mathematics","(3,5]",4,25,1,5,0.04,0.2,143,144,0,6,40,17,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,1,1,1,1,1,50,0,100,1,1,0,0,1,1,0,0,0,0,0,100,1,0,0,0,0,0,0,50,1,1,0,0,0,0,0,0
"59395b-23c135-4e","University of California, Berkeley","Physics","University of California, Berkeley-Physics","control",20,20,0,0,0,0,9,11,15,5,0,0,0,0,45,55,75,25,0,0,0,0,1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,4,0,0,0,44.4444444444444,11,11,0,0,0,5,0,0,0,45.4545454545455,20,100,22.9,22.5,5,47,0,0,0,"University of California, Berkeley-Physics","(1,3]",5,68,3,13,0.0441176470588235,0.191176470588235,6,15,0,2,40,48,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20,9,11,20,20,11,9,9,5,11,11,6,100,100,100,1,0,0,1,1,0,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595aec-31aac3-db","University of Wisconsin-Madison","Chemistry","University of Wisconsin-Madison-Chemistry","treatment",5,5,0,0,0,0,2,3,4,1,0,0,0,0,40,60,80,20,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5,100,36,38,29,39,0,0,1,"University of Wisconsin-Madison-Chemistry","(7,11]",3,39,0,10,0,0.256410256410256,14,38,0,2,40,26,0,0,0,0,0,48,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,3,5,5,3,0,0,0,100,100,0,1,0,0,1,0,0,0,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5971c5-78dc61-cf","Ohio State University","Mathematics","Ohio State University-Mathematics","treatment",24,24,0,0,0,0,0,24,11,13,0,0,0,0,0,100,45.8333333333333,54.1666666666667,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,22,91.6666666666667,15.9090909090909,10.5,4,41,0,0,1,"Ohio State University-Mathematics","(11,17]",7,80,5,10,0.0625,0.125,28,44,0,17,40,34,0,0.1,0,0.1,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24,9,15,24,24,24,9,9,9,15,15,15,100,100,100,1,0,0,1,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59937b-c12dc1-6a","University of North Texas","Mathematics","University of North Texas-Mathematics","treatment",15,15,3,1,2,0,4,11,7,5,20,6.66666666666667,13.3333333333333,0,26.6666666666667,73.3333333333333,46.6666666666667,33.3333333333333,1,1,1,0,1,7,8,0,1,1,1,1,2,0,12.5,14.2857142857143,12.5,14.2857142857143,25,0,1,1,1,1,1,1,1,7,7,2,0,2,1,28.5714285714286,0,28.5714285714286,14.2857142857143,8,8,1,1,0,3,12.5,12.5,0,37.5,15,100,22.2,17,2,52,0,0,1,"University of North Texas-Mathematics","(1,3]",9,25,0,5,0,0.2,136,135,0,2,40,19,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,5,7,14,13,11,7,5,6,7,8,5,80,71.4285714285714,87.5,1,1,1,1,1,0,1,1,0,1,1,100,1,5.33333333333333,1,1,1.77777777777778,0,0,4.88888888888889,1,1,3.55555555555556,1,1,9.77777777777778,1,1
"59b256-c93966-44","Purdue University","Chemistry","Purdue University-Chemistry","control",13,13,2,1,1,0,3,10,9,2,15.3846153846154,7.69230769230769,7.69230769230769,0,23.0769230769231,76.9230769230769,69.2307692307692,15.3846153846154,1,1,1,0,1,5,8,1,0,0,1,1,1,20,0,0,12.5,20,12.5,1,0,0,1,1,1,1,1,4,4,1,1,0,1,25,25,0,25,9,9,1,0,1,2,11.1111111111111,0,11.1111111111111,22.2222222222222,13,100,18.125,14.5,9,35,5,38.4615384615385,0,"Purdue University-Chemistry","(7,11]",4,48,0,13,0,0.270833333333333,27,45,0,1,40,23,1,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3,8,12,12,10,3,4,3,9,8,7,84.6153846153846,75,88.8888888888889,1,1,1,1,1,1,0,0,1,1,1,100,1,3.55029585798817,0,0,1.77514792899408,0,0,5.91715976331361,1,1,1.77514792899408,0,0,5.91715976331361,1,1
"59b606-239bdc-24","University of Alabama in Huntsville","Physics","University of Alabama in Huntsville-Physics","control",5,5,0,0,0,0,0,5,4,1,0,0,0,0,0,100,80,20,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,60,34.6666666666667,30,12,62,0,0,0,"University of Alabama in Huntsville-Physics","[0,1]",9,11,0,1,0,0.0909090909090909,118,129,0,2,40,15,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,5,5,5,5,0,0,0,5,5,5,100,0,100,1,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59fd69-c64f8b-94","Texas A&M University","Computer Science","Texas A&M University-Computer Science","control",4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,34,34,30,38,0,0,0,"Texas A&M University-Computer Science","[0,1]",4,55,2,8,0.0363636363636364,0.145454545454545,49,47,0,2,40,35,0.5,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,4,0,4,4,4,4,4,4,0,0,0,100,100,0,1,0,0,1,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a0498-86d87f-12","University of Minnesota","Mathematics","University of Minnesota-Mathematics","treatment",19,19,1,1,0,0,4,15,12,6,5.26315789473684,5.26315789473684,0,0,21.0526315789474,78.9473684210526,63.1578947368421,31.5789473684211,1,1,0,0,1,6,12,1,0,0,0,1,0,16.6666666666667,0,0,0,16.6666666666667,0,1,0,0,0,1,0,1,1,12,12,1,1,0,3,8.33333333333333,8.33333333333333,0,25,7,7,0,0,0,1,0,0,0,14.2857142857143,18,94.7368421052632,22.3888888888889,21.5,4,48,0,0,1,"University of Minnesota-Mathematics","(7,11]",6,68,0,11,0,0.161764705882353,27,54,0,8,40,40,0,0.0714,0,0.0714,0,14,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18,11,7,18,19,15,11,12,9,7,7,6,94.7368421052632,91.6666666666667,100,1,1,0,1,1,1,0,0,0,1,1,100,1,1.10803324099723,0,0,1.10803324099723,0,0,4.15512465373961,1,1,0,0,0,0,0,0
"5a0e49-5bd931-28","North Carolina State University","Mathematics","North Carolina State University-Mathematics","treatment",19,19,4,0,4,0,2,17,12,3,21.0526315789474,0,21.0526315789474,0,10.5263157894737,89.4736842105263,63.1578947368421,15.7894736842105,1,0,1,0,1,12,4,0,0,2,1,2,1,0,0,16.6666666666667,25,16.6666666666667,25,0,0,1,1,1,1,1,1,6,6,2,0,2,2,33.3333333333333,0,33.3333333333333,33.3333333333333,13,13,2,0,2,0,15.3846153846154,0,15.3846153846154,0,16,84.2105263157895,14.6875,11.5,3,43,0,0,1,"North Carolina State University-Mathematics","(5,7]",1,55,1,12,0.0181818181818182,0.218181818181818,53,59,0,3,40,34,0.6667,0,0,0,0,3,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,4,11,19,15,17,6,4,4,13,11,13,78.9473684210526,66.6666666666667,84.6153846153846,1,1,1,1,1,0,0,1,1,1,0,100,1,2.21606648199446,0,0,0,0,0,0,0,0,2.21606648199446,0,0,18.8365650969529,4,1
"5a3ff8-9fc281-d4","University of New Mexico","Mathematics","University of New Mexico-Mathematics","control",15,15,2,0,2,0,3,12,11,2,13.3333333333333,0,13.3333333333333,0,20,80,73.3333333333333,13.3333333333333,1,0,1,0,1,5,7,0,0,0,2,0,2,0,0,0,28.5714285714286,0,28.5714285714286,0,0,0,1,0,1,1,1,14,14,2,0,2,2,14.2857142857143,0,14.2857142857143,14.2857142857143,1,1,0,0,0,1,0,0,0,100,12,80,16.4444444444444,16,2,41,3,25,0,"University of New Mexico-Mathematics","(3,5]",3,27,2,8,0.0740740740740741,0.296296296296296,98,131,0,5,40,28,0.2,0,0,0,0,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,12,1,15,13,12,14,12,12,1,1,0,86.6666666666667,85.7142857142857,100,1,1,0,1,1,0,0,1,0,1,1,100,1,2.66666666666667,0,0,0,0,0,0,0,0,2.66666666666667,0,0,10.6666666666667,2,1
"5a64c2-65bc12-c8","University of Kansas","Physics","University of Kansas-Physics","control",45,45,4,2,2,0,15,30,35,6,8.88888888888889,4.44444444444444,4.44444444444444,0,33.3333333333333,66.6666666666667,77.7777777777778,13.3333333333333,1,1,1,0,1,4,34,0,2,0,2,0,4,0,5.88235294117647,0,5.88235294117647,0,11.7647058823529,0,1,0,1,0,1,1,1,22,22,2,0,2,6,9.09090909090909,0,9.09090909090909,27.2727272727273,23,23,2,2,0,9,8.69565217391304,8.69565217391304,0,39.1304347826087,40,88.8888888888889,6.28571428571429,2,1,29,33,82.5,0,"University of Kansas-Physics","(1,3]",10,29,1,5,0.0344827586206897,0.172413793103448,83,109,0,2,40,18,0,0,0,0,0,48,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,20,21,43,43,30,22,20,16,21,23,14,91.1111111111111,90.9090909090909,91.304347826087,1,1,1,1,1,0,1,1,0,1,1,100,1,2.96296296296296,1,1,1.48148148148148,1,1,2.96296296296296,1,1,1.48148148148148,1,1,2.96296296296296,1,1
"5a8639-bfd795-6b","Rice University","Physics","Rice University-Physics","treatment",39,39,4,0,4,0,9,30,24,11,10.2564102564103,0,10.2564102564103,0,23.0769230769231,76.9230769230769,61.5384615384615,28.2051282051282,1,0,1,0,1,12,18,0,0,1,2,1,2,0,0,8.33333333333333,11.1111111111111,8.33333333333333,11.1111111111111,0,0,1,1,1,1,1,1,33,33,3,0,3,8,9.09090909090909,0,9.09090909090909,24.2424242424242,6,6,1,0,1,1,16.6666666666667,0,16.6666666666667,16.6666666666667,31,79.4871794871795,20.1785714285714,18.5,1,51,3,9.67741935483871,1,"Rice University-Physics","[0,1]",8,41,2,7,0.0487804878048781,0.170731707317073,24,17,0,2,40,49,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35,30,5,39,35,30,33,30,25,6,5,5,89.7435897435898,90.9090909090909,83.3333333333333,1,1,1,1,1,0,0,1,1,1,1,100,1,2.36686390532544,1,1,0,0,0,0,0,0,2.36686390532544,1,1,7.88954635108481,3,1
"5a9b97-9d6c34-60","University of Louisiana at Lafayette","Mathematics","University of Louisiana at Lafayette-Mathematics","control",8,8,0,0,0,0,0,8,3,5,0,0,0,0,0,100,37.5,62.5,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,8,100,9.5,9,2,20,0,0,0,"University of Louisiana at Lafayette-Mathematics","(3,5]",7,25,1,5,0.04,0.2,143,144,0,6,40,17,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,8,8,8,8,0,0,0,8,8,8,100,0,100,1,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5aac54-5b0ed7-d6","Graduate Center, CUNY","Mathematics","Graduate Center, CUNY-Mathematics","treatment",9,9,0,0,0,0,1,8,8,1,0,0,0,0,11.1111111111111,88.8888888888889,88.8888888888889,11.1111111111111,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,0,0,0,1,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,7,77.7777777777778,18.8,23,5,32,2,28.5714285714286,1,"Graduate Center, CUNY-Mathematics","(17,26]",10,108,4,17,0.037037037037037,0.157407407407407,44,86,0,22,40,39,0.0312,0.0625,0,0.0625,0,32,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,0,9,9,8,9,9,8,0,0,0,100,100,0,1,0,0,1,0,0,0,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ad64d-d24077-8c","Texas Tech University","Computer Science","Texas Tech University-Computer Science","treatment",14,14,0,0,0,0,2,12,7,7,0,0,0,0,14.2857142857143,85.7142857142857,50,50,0,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,0,0,2,0,0,0,25,6,6,0,0,0,0,0,0,0,0,12,85.7142857142857,17.2727272727273,17,2,37,1,8.33333333333333,1,"Texas Tech University-Computer Science","[0,1]",3,20,1,4,0.05,0.2,131,125,0,2,40,9,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,8,6,14,14,12,8,8,6,6,6,6,100,100,100,1,0,0,1,1,0,0,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ae0df-7d9f8d-a5","Michigan State University","Mathematics","Michigan State University-Mathematics","control",27,27,4,0,4,0,3,24,19,4,14.8148148148148,0,14.8148148148148,0,11.1111111111111,88.8888888888889,70.3703703703704,14.8148148148148,1,0,1,0,1,14,11,0,0,1,3,1,3,0,0,7.14285714285714,27.2727272727273,7.14285714285714,27.2727272727273,0,0,1,1,1,1,1,1,12,12,3,0,3,0,25,0,25,0,15,15,1,0,1,3,6.66666666666667,0,6.66666666666667,20,26,96.2962962962963,4.73333333333333,5,1,7,11,42.3076923076923,0,"Michigan State University-Mathematics","(11,17]",4,56,0,12,0,0.214285714285714,50,58,0,2,40,35,0.5,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,23,9,14,27,23,24,12,9,12,15,14,12,85.1851851851852,75,93.3333333333333,1,1,1,1,1,0,0,1,1,0,1,100,1,1.64609053497942,0,0,0,0,0,0,0,0,1.64609053497942,0,0,13.1687242798354,4,1
"5b2dac-0a4e8f-b0","Virginia Commonwealth University","Chemistry","Virginia Commonwealth University-Chemistry","treatment",26,26,3,2,1,0,3,23,19,4,11.5384615384615,7.69230769230769,3.84615384615385,0,11.5384615384615,88.4615384615385,73.0769230769231,15.3846153846154,1,1,1,0,1,8,14,0,1,0,0,0,1,0,7.14285714285714,0,0,0,7.14285714285714,0,1,0,0,0,1,1,1,12,12,0,0,0,0,0,0,0,0,14,14,3,2,1,3,21.4285714285714,14.2857142857143,7.14285714285714,21.4285714285714,22,84.6153846153846,19.9545454545455,18.5,9,41,0,0,1,"Virginia Commonwealth University-Chemistry","[0,1]",7,19,2,4,0.105263157894737,0.210526315789474,121,107,0,2,40,28,0.0208,0,0,0,0,48,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,12,11,24,25,23,12,12,12,12,13,11,88.4615384615385,100,78.5714285714286,1,0,1,1,1,0,1,0,1,0,1,100,1,1.33136094674556,0,0,0.887573964497041,0,0,6.80473372781065,2,1,0.443786982248521,0,0,3.40236686390533,1,1
"5b7411-060a44-29","University of South Florida","Computer Science","University of South Florida-Computer Science","control",16,16,0,0,0,0,2,14,9,7,0,0,0,0,12.5,87.5,56.25,43.75,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,11,0,0,0,1,0,0,0,9.09090909090909,5,5,0,0,0,1,0,0,0,20,10,62.5,1,1,1,1,6,60,0,"University of South Florida-Computer Science","[0,1]",3,36,3,7,0.0833333333333333,0.194444444444444,101,79,0,2,40,23,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,11,5,16,16,14,11,11,10,5,5,4,100,100,100,1,0,0,1,1,0,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bafa8-29f72d-f7","University of Maryland, College Park","Physics","University of Maryland, College Park-Physics","control",29,29,3,0,3,0,4,25,19,7,10.3448275862069,0,10.3448275862069,0,13.7931034482759,86.2068965517241,65.5172413793103,24.1379310344828,1,0,1,0,1,13,13,0,0,1,1,1,1,0,0,7.69230769230769,7.69230769230769,7.69230769230769,7.69230769230769,0,0,1,1,1,1,1,1,21,21,2,0,2,3,9.52380952380952,0,9.52380952380952,14.2857142857143,8,8,1,0,1,1,12.5,0,12.5,12.5,26,89.6551724137931,14,11,2,49,6,23.0769230769231,0,"University of Maryland, College Park-Physics","(5,7]",10,63,1,9,0.0158730158730159,0.142857142857143,19,46,0,2,40,50,0,0,0,0,0,48,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,19,7,29,26,25,21,19,18,8,7,7,89.6551724137931,90.4761904761905,87.5,1,1,1,1,1,0,0,1,1,1,1,100,1,1.4268727705113,0,0,0,0,0,0,0,0,1.4268727705113,0,0,8.9179548156956,3,1
"5bbe85-e2aad2-2b","Florida State University","Physics","Florida State University-Physics","control",9,9,2,0,2,0,1,8,6,1,22.2222222222222,0,22.2222222222222,0,11.1111111111111,88.8888888888889,66.6666666666667,11.1111111111111,1,0,1,0,1,5,4,0,0,2,0,2,0,0,0,40,0,40,0,0,0,1,0,1,0,1,1,5,5,2,0,2,0,40,0,40,0,4,4,0,0,0,1,0,0,0,25,9,100,13.3333333333333,12,8,23,3,33.3333333333333,0,"Florida State University-Physics","(3,5]",3,52,4,8,0.0769230769230769,0.153846153846154,51,52,0,2,40,37,0,1,0,1,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,3,4,9,7,8,5,3,5,4,4,3,77.7777777777778,60,100,1,1,0,1,1,0,0,1,0,0,1,100,1,2.46913580246914,0,0,0,0,0,0,0,0,2.46913580246914,0,0,19.7530864197531,2,1
