Long URL,Tags,UTM Campaign
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-c92a070e-6357-466c-90a4-5e97b76de31e
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-81f78c96-adab-4e18-a1dc-fb7345096533
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-77bf1f1c-1f28-4503-ab53-077401810aad
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-bb78f7c9-1346-46ca-9206-1c81e3c15e27
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-d34a3210-46e4-4766-b682-fa545684e2a4
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-f49c6779-152d-4770-87cf-3022e1821ffb
https://upenn.co1.qualtrics.com/jfe/form/SV_efjipNLwqTeo6zk,search-costs-final,MT-d9f94089-51b0-4904-bda3-983b90469667
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-bd4d625d-4c57-4924-8352-c7a611eb1cc6
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-f45738c4-ed3f-479a-ab5f-7fc5b69c617c
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-b3461300-b9d3-435e-97db-b96507effb42
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-ff809e4e-f10f-406d-a9c4-83476d459484
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-18a86c2a-b68f-446f-be8e-f9a2dd556eb1
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-2a1a637f-dfa1-4daf-b4e8-f89f8fee5eec
https://upenn.co1.qualtrics.com/jfe/form/SV_4JEt5BKaoDmtnXE,search-costs-final,HC-8b73b2b9-2065-49f6-8976-da51b8a38948
https://upenn.co1.qualtrics.com/jfe/form/SV_efjipNLwqTeo6zk,search-costs-final,MT-9e57ccce-7c90-4aa0-9d46-40c7b675f373
https://upenn.co1.qualtrics.com/jfe/form/SV_eXKiNxD0EZdiQRw,search-costs-final,MC-0622bfb0-7696-450e-a6de-3668c87ef6c2
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-732b37b0-a90b-433a-8310-130fb214d59b
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-b9f30c4f-5759-41d5-8e93-5f8f5cda539c
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-2e5f1c7a-7633-469b-8b2e-9c8c8e64f5ed
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-db6d8aae-fe41-4e1b-8bc0-c3a700a35302
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-44c15c96-6d14-4fe8-a953-c7d24c86a64b
https://upenn.co1.qualtrics.com/jfe/form/SV_efjipNLwqTeo6zk,search-costs-final,MT-8cec9f2a-9cfe-4216-8dd2-5f78f6a184e5
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-baf04b59-873d-4631-9b4b-09565206e7c4
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-80f8f623-4396-4e79-a10e-4227f63d1dde
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-05f294f6-d9f3-4efe-b662-9c3e30a369e0
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-b6901e31-0074-4822-99c8-479d6de3d300
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-07e5e430-bc98-4846-bcf5-4f9707c15af4
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-1b24ad25-a500-4e45-9f3e-1424b6c33a93
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-96877442-1df3-4101-ab28-0726110c7351
https://upenn.co1.qualtrics.com/jfe/form/SV_4JEt5BKaoDmtnXE,search-costs-final,HC-693609f0-a7a0-4da5-a487-63d175c60929
https://upenn.co1.qualtrics.com/jfe/form/SV_eXKiNxD0EZdiQRw,search-costs-final,MC-8df77260-de6b-4ea9-972d-44f07a9dc355
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-11a3d572-5bb2-4d07-b226-28233ff311b8
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-bc117f4d-4e1f-4b5b-a09c-ce3253df1384
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-dae153fc-0772-4503-8491-b0e126b242dd
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-6918d538-17ca-496c-9e74-1692dd2c3ba8
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-5dcce15b-1b65-46d3-9028-b9c086e04bed
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-4982317f-91fb-4227-9df7-099c5a2c3ab5
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-05201cd7-fa17-4b21-94d1-1bca5cc01b37
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-22a4cf56-f442-4651-97e9-f2def0247672
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-69463457-b184-4874-8e86-76efa70513c5
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-8cc468f8-17c1-4afb-b25d-6aa42a59eaf8
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-3d4d31d8-a68f-4e7c-aae4-a92765eda732
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-d787440c-1997-4391-9e40-1483da7e7bd0
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-475a6b10-4333-4d4c-b0e4-a750ff1be9a0
https://upenn.co1.qualtrics.com/jfe/form/SV_efjipNLwqTeo6zk,search-costs-final,MT-e1a8b768-5583-4dd7-9224-de537597bc9c
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-90f69b93-8a8a-4b86-b4f5-bf13112b3752
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-8d2eb146-63c9-49aa-8a39-e70920853a4d
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-8d70e85b-f9ac-47fa-9f5d-b31b938437a1
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-0d639735-0e3e-401a-8dca-6f3b6001e336
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-a18c0ca3-4247-4e3f-9b4d-d0754b49f28b
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-d152d748-5d71-4f3e-9cf2-8438b2a60fb9
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-c0a29a87-c176-4da9-aa41-e3a1e61d752f
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-a88e5b7f-90ec-4246-9b04-ae576163232d
https://upenn.co1.qualtrics.com/jfe/form/SV_eXKiNxD0EZdiQRw,search-costs-final,MC-b2f2be07-860e-4d4a-83ed-17e496fcf315
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-d38ea8a2-6c02-47f1-86a0-d279c7cccd25
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-9e14e199-fee0-4e2d-ac84-9ffd2475b8c0
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-1378f5be-6b0d-43c0-863c-30107a4d4d07
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-5b4cd574-dcbc-48dd-b35f-6eb2daa7d130
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-d3b53056-9b12-47f8-b39b-4fb6f5589c2f
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-0bf7e100-20f1-472f-808f-ea2e570bd7bc
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-aa6a1df4-7659-4d4f-b863-1e98ebd9e7fc
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-517a3d8f-d34b-4b32-bffc-f194919aaed3
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-88fc6574-d75b-468c-9549-84283d7407bf
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-7e2704d4-9e49-481c-be2e-1fa14aa32536
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-ff7efacb-640c-46ac-b51b-3b824ed01d71
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-2b63de2b-ba16-4673-8019-f25586f66ce0
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-93180e78-ecae-4bab-ab0e-0445776278c3
https://upenn.co1.qualtrics.com/jfe/form/SV_cO2cH592NPXb8t8,search-costs-final,ST-fa292924-8fdc-473e-8df4-ea2239896d52
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-cd721529-871e-4050-879f-0039ca92eed5
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-44492165-9ead-48df-9984-a7eddbcbc0e0
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-ce7e430d-07fb-463a-9648-f1889ffea70e
https://upenn.co1.qualtrics.com/jfe/form/SV_4JEt5BKaoDmtnXE,search-costs-final,HC-41a6572b-1a60-4086-840e-1a5285095ca2
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-e4a44a00-2c0d-4f60-bee8-8983e3e9ac73
https://upenn.co1.qualtrics.com/jfe/form/SV_cO2cH592NPXb8t8,search-costs-final,ST-d8062201-307a-4c1a-90a2-6f8b3c61d209
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-84ce5036-268f-421c-af2b-9d430eefee15
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-db0a4aa6-87ee-4553-94dd-57f735bd5019
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-6f8c4d07-eead-411f-be4c-7eb0af9e9314
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-f8582cc2-5985-499f-ba63-f3089fb321cb
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-eae5b48f-7728-421e-8c6a-1cd62b142237
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-855cf159-d813-4880-9405-a1fd54afbed1
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-358a583b-1d01-42a6-a612-57c29523669e
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-1a148537-3fea-4a33-aaec-0f21af804435
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-cd2e0669-9351-433f-a0ea-57f350b62e11
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-24bd4183-b50f-4aa6-b5bc-e53e3e730036
https://upenn.co1.qualtrics.com/jfe/form/SV_cO2cH592NPXb8t8,search-costs-final,ST-3c604901-c1fa-46f9-95a0-1ed059ed2de9
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-c5980cac-2cb0-41fb-a3c0-a78dd8860a7c
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-e161c9d4-95f2-44ef-aadd-915f38ca74f9
https://upenn.co1.qualtrics.com/jfe/form/SV_4JEt5BKaoDmtnXE,search-costs-final,HC-95ca432f-f5ce-4ecb-8de1-02805a0dbadb
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-711669cc-056c-4062-bcc5-bc1c1a717b43
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-8d72f6f1-2895-4b5f-80a0-658b5d268504
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-f8e6e6aa-3a3d-4bbf-aeb9-c1de0f54a2aa
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-09378ac4-f73e-415e-875f-a7a9fedaef39
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-d2f062b6-c76b-438e-988a-aae8146e6019
https://upenn.co1.qualtrics.com/jfe/form/SV_cO2cH592NPXb8t8,search-costs-final,ST-6ac8a031-0a24-4ffd-af46-01ad2500aeda
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-5c9f8d47-4807-4ad8-af5d-df5d84f7df05
https://upenn.co1.qualtrics.com/jfe/form/SV_cO2cH592NPXb8t8,search-costs-final,ST-24717a53-8965-4b9e-bf4a-dd367388bd46
https://upenn.co1.qualtrics.com/jfe/form/SV_cO2cH592NPXb8t8,search-costs-final,ST-b8113ee7-9fb0-46e5-88a9-54ad0dd8450d
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-4f4e31bf-0599-4232-a01a-ffbcd13d767d
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-1dd07bd5-310b-43e1-8e82-bda62d4d55eb
https://upenn.co1.qualtrics.com/jfe/form/SV_4JEt5BKaoDmtnXE,search-costs-final,HC-da0221ac-7f25-42db-9d01-6a186413d7f5
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-e7314a3c-aa1e-4253-a8e0-7a0cb954923e
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-2f035401-2a4f-4657-818a-cdb5ff7c52e8
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-d2a6434a-ea42-41db-940d-18d7e4452f2c
https://upenn.co1.qualtrics.com/jfe/form/SV_4JEt5BKaoDmtnXE,search-costs-final,HC-a6412523-fd9f-4fc1-8c29-60a7cd2f572d
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-40747c8c-19f8-4be2-b1d2-437036da7430
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-4245f029-9725-4b7b-a8ee-2d87dbfaac01
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-4f3d6629-017d-4325-a67a-275d30110d1b
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-c515433d-2d1c-495e-adbe-d5f8c1d36cc1
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-4a562a57-a2f9-428d-9296-b1a922af4e1c
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-60b386a2-cb0a-45f4-8f7f-b975c651cd71
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-dfe957a2-5f4a-4044-9d2a-836ed0070e10
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-eb9281b7-e974-42e6-8e8d-1400978cc6c0
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-558c8c6a-10e4-4e0b-b9ac-1533f1f53dd9
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-3367c10c-1553-4105-bcdf-b518de054e5e
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-e697e41c-5f24-48c3-9842-5955ea25dad5
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-becb8a58-ccb2-4c74-9358-d6517b3219f2
https://upenn.co1.qualtrics.com/jfe/form/SV_efjipNLwqTeo6zk,search-costs-final,MT-f0c1499f-1087-4e9f-a1e2-bd9d16e2dc72
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-bdb0651d-420e-4967-9545-19a2d6778eae
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-756cb0ae-9fb9-4d4c-952a-73a22fd64e7f
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-f9da9cad-46ca-4bb7-85db-e1a0f3d6caf9
https://upenn.co1.qualtrics.com/jfe/form/SV_eXKiNxD0EZdiQRw,search-costs-final,MC-35355992-affa-4bfb-b131-841e60804ee6
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-685f0332-d1ff-4665-89db-fb8a56b35cfd
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-6a189697-8dee-4d4e-a43e-b74727c59574
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-56a6008a-2797-4328-88b7-ccdc3734d298
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-f2cd31ae-520d-4c3b-8f5f-26416c89a566
https://upenn.co1.qualtrics.com/jfe/form/SV_cO2cH592NPXb8t8,search-costs-final,ST-c46bfcfc-f52f-46a6-bf16-07c3e84df42e
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-0cb5823e-d5f4-4111-ba1c-c6e677069f29
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-2678c09e-23aa-4b10-b1f5-e3f916d3368a
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-4a66e737-df46-4259-a815-1ad79ea68b5d
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-9cfd8649-e12e-47f8-9181-ef35da05b28a
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-3b54ac59-d22c-440d-a886-cbd00813aa52
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-c277a3aa-cd23-4c45-8175-354b0ac75c39
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-fcba7783-4b20-4415-bbc9-a00ce7594d8a
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-15377eff-abf3-4940-aa80-7fa51f811033
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-2258a871-b857-474a-8e35-e77b23ea2a1b
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-b02f024d-2cfe-4199-afe7-184a65f9d2af
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-58836497-4a9a-4e9f-8dce-31ae4f5fa433
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-b27477d5-f30f-4d1f-9719-b664f9ff8934
https://upenn.co1.qualtrics.com/jfe/form/SV_cO2cH592NPXb8t8,search-costs-final,ST-b6dfdfb1-fcc1-425c-ace0-87c737073549
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-ae019156-a36f-4e74-b777-a779e0a12952
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-f0beb17b-b61d-4dae-bc37-5389500d8aa5
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-4de79bbd-4dd9-4429-92f4-d406b6209d86
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-d9a80f76-c3ff-40d7-8b23-7df72f2c7e6a
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-c00ace7a-6e05-4ca6-9dd9-6fb42207ffea
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-611f3853-4d18-4d32-8467-391da9f900c1
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-be607cc7-468d-4cbe-98ca-fba46fb28aa5
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-fd058542-0172-454d-8e08-5b21c46d90d1
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-fdcdc98d-e186-40f2-919b-9affa314a6b5
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-62e7578b-6ca0-4710-9586-ef76544b4e37
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-69d426dd-8f04-4626-b240-26f52f8a17fe
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-df93344a-cd34-4ce5-bdcd-2da126902e1a
https://upenn.co1.qualtrics.com/jfe/form/SV_eXKiNxD0EZdiQRw,search-costs-final,MC-78651b08-594a-49f2-9a1d-ae9b1653cca8
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-1fd4433f-121a-4e2d-9fab-e9055a41f30e
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-52dd89e8-2cd5-4ed1-a590-ba1bba26f6f0
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-6dc386a4-7b7f-499d-93d1-a37420393192
https://upenn.co1.qualtrics.com/jfe/form/SV_cO6FTfuAZLMvZRQ,search-costs-final,PT-5588292b-630f-4697-a9a0-86ccb5b41cab
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-43c613e1-94c1-4239-9a6d-dba1b9e565b6
https://upenn.co1.qualtrics.com/jfe/form/SV_8jePppdXhNM9Ulo,search-costs-final,PC-133d9fcb-b3e4-4673-98fd-53c0e2c4d67a
https://upenn.co1.qualtrics.com/jfe/form/SV_4JEt5BKaoDmtnXE,search-costs-final,HC-fee11559-be28-41da-b3aa-379c5faf816d
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-c70040a8-6a2b-4a44-a256-675b90b32dee
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-12feeb75-1c28-42e4-a098-435f70848d64
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-fe44e10f-33fd-492c-8119-d7f65c34192e
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-0ba22e99-8a8a-47e5-9d58-05c86e2ea0e6
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-a56d8079-ca23-41ba-9c38-4f032b5114ad
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-689665c4-2066-446d-84c9-6c68bbb8ae61
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-38d000b6-d25b-4f8e-a01b-d318e2d0e048
https://upenn.co1.qualtrics.com/jfe/form/SV_cO2cH592NPXb8t8,search-costs-final,ST-51eb35aa-c4a7-4ff4-a455-f133e21c4a4c
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-3a5a2705-f292-45bb-9009-83e4e6c68e10
https://upenn.co1.qualtrics.com/jfe/form/SV_4JEt5BKaoDmtnXE,search-costs-final,HC-5896cbee-fc5c-4aa2-ae24-04e1f8fc00fb
https://upenn.co1.qualtrics.com/jfe/form/SV_eXKiNxD0EZdiQRw,search-costs-final,MC-8e75a505-a8dd-493e-8b90-8a1ddd9f78ff
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-a0e33ec7-7093-4cdb-9b7c-64868ab1d6a8
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-3315bdbf-1d5f-416e-8a15-27121c7e66f0
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-a03f24aa-a886-4f65-bd90-a49c9e8113b3
https://upenn.co1.qualtrics.com/jfe/form/SV_8Jj8WIZJrhd5y8C,search-costs-final,AC-48a02524-ce3b-4468-81dd-02780318c13a
https://upenn.co1.qualtrics.com/jfe/form/SV_cO1KgPwFvS35UB8,search-costs-final,AT-0744ae9c-ed71-4322-a958-e70b437464d5
https://upenn.co1.qualtrics.com/jfe/form/SV_72LvDjIUQLpQlsW,search-costs-final,SC-18440b38-8446-470d-8a18-6371180d4fd5
https://upenn.co1.qualtrics.com/jfe/form/SV_556wNdOiCPMcDkO,search-costs-final,HT-985d5f81-27de-4004-97f5-be85165a2721
