seminar_id,university,discipline,condition,total_speakers,unique_speakers,speakers_from_db,urm_from_db,black_from_db,hispanic_from_db,female_from_db,pct_from_db,pct_urm_from_db,pct_black_from_db,pct_hispanic_from_db,pct_female_from_db,any_from_db,any_urm_from_db,any_black_from_db,any_hispanic_from_db,any_female_from_db
7c7b8d-c9f1a9-d8,Columbia University,Chemistry,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7d0426-e7177f-c8,Pennsylvania State University,Mathematics,control,26,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7d1f97-8d00a3-7a,University of Kentucky,Physics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7d6cf6-ebb81d-32,Baylor University,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7d8b9b-46431a-ed,University of Connecticut,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7da751-e139f6-39,University of Arizona,Mechanical Engineering,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7df4b3-63707d-1f,Pennsylvania State University,Mathematics,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7e0500-eaa339-22,"University of California, Davis",Mathematics,control,21,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7e166b-10cfba-b5,University of Illinois Urbana-Champaign,Physics,treatment,14,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7e3650-a4cfb4-f3,"University of California, San Diego",Mathematics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7e4cd9-f42a77-a8,"University of California, Davis",Physics,control,24,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7e90ca-163d17-11,"University of California, Santa Barbara",Mathematics,control,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7eaee5-9a0463-fa,Massachusetts Institute of Technology,Physics,treatment,28,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7f07af-22f957-a5,University of Utah,Mathematics,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7f286f-ee9f2d-06,Yale University,Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7f4598-cc7db7-a2,Wayne State University,Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7f4fae-787035-8a,Boston University,Computer Science,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7f5a3e-6c8a60-66,"University of California, Berkeley",Chemistry,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7f6800-e75ee8-e0,University of Colorado Denver,Chemistry,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7f6971-d439b5-ce,George Mason University,Physics,control,26,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7f950f-ab10df-57,California Institute of Technology,Chemistry,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7fa346-9e6c95-0a,Princeton University,Mechanical Engineering,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7fae72-1872da-c0,Baylor University,Mathematics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
80b4ee-3117f6-85,University of Louisiana at Lafayette,Computer Science,treatment,14,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
80d49a-f55b97-a8,Purdue University,Computer Science,treatment,29,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
80fa43-f9e56a-ff,University of Washington,Mathematics,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
810c9b-d6f3cd-a0,University of Connecticut,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
812a53-ff0c8c-ba,University of Arizona,Physics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
812c69-06a68d-c8,Old Dominion University,Physics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
812f02-1d5d11-de,University of South Carolina,Mathematics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
812f97-296260-86,"University of California, Berkeley",Mechanical Engineering,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
813e45-f3c9ee-02,Massachusetts Institute of Technology,Mathematics,control,14,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
814810-e7af12-e1,Case Western Reserve University,Physics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
81a8c9-a5fb23-f8,Johns Hopkins University,Mathematics,control,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
81c1da-39db06-fa,Virginia Commonwealth University,Mathematics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
820adf-879471-ea,University of Mississippi,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
825035-eb5620-f3,Ohio State University,Physics,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
827107-7e79c5-9f,"University of California, Los Angeles",Mathematics,control,22,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
829787-0dbe12-9b,Ohio State University,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
82eb17-d32640-fb,Colorado School of Mines,Mathematics,control,17,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
83106e-ac91fc-54,Washington State University,Mathematics,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
832827-e6375e-c0,"University of California, Los Angeles",Mathematics,control,9,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
833011-6e1cb5-76,University of Florida,Mathematics,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
83481f-564ed6-33,University of Arkansas,Chemistry,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8382d8-c78047-a3,Johns Hopkins University,Mathematics,control,11,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
83cb44-20fd83-7d,Iowa State University,Chemistry,control,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
83f066-0d238f-9b,University of Iowa,Computer Science,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
842ea9-dc2b73-bf,Utah State University,Physics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
846dab-fd06e9-1c,University of Chicago,Mathematics,control,24,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8485ce-63972b-3a,University at Buffalo,Chemistry,control,17,17,1,0,0,0,1,5.88235294117647,0.0,0.0,0.0,5.88235294117647,1,0,0,0,1
84eaa4-b62058-14,"University of California, San Diego",Mathematics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
850036-345483-3e,University of Washington,Physics,treatment,71,70,1,1,0,1,0,1.4084507042253522,1.4084507042253522,0.0,1.4084507042253522,0.0,1,1,0,1,0
850d7e-3a0243-48,Cornell University,Computer Science,control,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
853d83-9318ce-32,Auburn University,Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
853f4c-d41244-32,University of Pittsburgh,Physics,treatment,21,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
858944-8ecfbb-03,University of Houston,Mathematics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
85ac3a-0ccf24-a7,University of Iowa,Physics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
85b8ae-5a2810-b4,University of Washington,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
85ccba-102d13-61,Arizona State University,Mathematics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
862967-e0c11d-44,Virginia Commonwealth University,Mathematics,treatment,23,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8633b6-893350-f2,University of Arkansas,Mathematics,treatment,14,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
86617c-01d56e-23,Cornell University,Physics,control,29,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
868472-64f440-e2,Stony Brook University,Chemistry,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
868e6f-e89418-e7,Rensselaer Polytechnic Institute,Physics,control,20,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
86aac9-87126c-dc,Mississippi State University,Computer Science,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
86ab2d-9ce3af-c3,Colorado State University,Mathematics,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
86fd12-31766b-f6,University of Kansas,Chemistry,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
873820-959d97-04,Northeastern University,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
87ac9d-2b52a6-cc,University of Utah,Mathematics,treatment,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
87c14d-dd4a98-f8,Stony Brook University,Physics,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
87c22a-2b2915-dd,New York University,Mathematics,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
87dcbf-17d917-79,University of Michigan,Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
87f65e-e23c21-35,Ohio State University,Mathematics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8801fe-935e9a-b4,Harvard University,Chemistry,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
881654-db0786-23,New Jersey Institute of Technology,Physics,treatment,18,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
884bb7-38b1f0-5b,Rutgers University-New Brunswick,Physics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
885615-4bc480-29,University of Alabama,Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
887a30-8013d2-ae,University of Arkansas,Mathematics,treatment,29,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
88bbd0-2a4a7b-44,University of Louisville,Mathematics,control,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
88d340-bbecd7-92,University of Connecticut,Physics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
88e4bb-42a696-21,Clemson University,Mathematics,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
88fb67-faa470-7e,University of Utah,Mathematics,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8906b2-b81d67-a8,"University of California, Davis",Mathematics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
896fd1-6c9ee6-e3,University of Georgia,Chemistry,control,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
89982c-08ba85-47,"Graduate Center, CUNY",Mathematics,treatment,15,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
89a788-3b9677-f3,California Institute of Technology,Mathematics,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
89d567-5244dd-f4,Florida State University,Computer Science,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8a32d7-d047e6-85,"University of California, Riverside",Physics,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8a6862-b80f30-39,Georgia Institute of Technology,Chemistry,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8a805b-bac800-b1,"University of California, Irvine",Computer Science,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8a91b3-d684a2-21,University of Mississippi,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8af320-b4b262-f6,Michigan State University,Mathematics,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8b2ce9-dc67fb-5d,University of Houston,Physics,control,28,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8b2f77-a35bb7-75,University of Houston,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8b4552-5b11ca-ca,University of Wisconsin-Madison,Physics,control,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8b4e81-dda4a0-23,Northwestern University,Mathematics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8b533f-e01c0b-a9,Rutgers University-New Brunswick,Mathematics,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8b63a1-adb166-94,Texas A&M University,Mathematics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8bb43e-0dd591-fd,Ohio State University,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8bd481-23905d-b6,Florida State University,Chemistry,control,25,24,1,1,1,0,0,4.0,4.0,4.0,0.0,0.0,1,1,1,0,0
8be985-e22b73-3e,"University of California, Berkeley",Computer Science,control,11,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8bf661-4f6e95-52,Kent State University,Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8bf934-ec7527-99,Indiana University Bloomington,Mathematics,treatment,25,25,1,1,0,1,0,4.0,4.0,0.0,4.0,0.0,1,1,0,1,0
8c10f4-e13fa1-d7,University of Connecticut,Mathematics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8c6d07-f3155b-6d,Cornell University,Computer Science,control,26,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8c8295-dcf26c-9b,"University of California, Berkeley",Mathematics,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8c8c3c-d564e1-49,"University of Maryland, College Park",Mathematics,control,18,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8cba67-ae989a-04,Cornell University,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8cd459-fe4127-43,University of Oklahoma,Mathematics,treatment,20,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8cda65-139de9-65,University of Massachusetts Amherst,Mathematics,control,11,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8cf2f4-781031-fa,University of Kansas,Chemistry,control,34,34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8d24be-52d495-3b,Columbia University,Mathematics,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8d2fe7-0b6506-38,Cornell University,Physics,control,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8d473b-520b24-3d,Brown University,Chemistry,control,39,38,1,0,0,0,0,2.564102564102564,0.0,0.0,0.0,0.0,1,0,0,0,0
8daa09-344943-e1,"University of California, Berkeley",Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8de2f5-51921e-2e,Florida International University,Mathematics,treatment,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8de565-6743ec-e5,Arizona State University,Chemistry,control,23,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8e15ad-7bf5c8-78,University of Pittsburgh,Chemistry,control,24,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8e1801-de6ab3-fd,"University of California, Berkeley",Chemistry,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8e6fd4-8b26c1-14,"University of California, Berkeley",Physics,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8e8971-ed2625-18,Stony Brook University,Chemistry,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8ef5e6-862f90-29,"University of California, Santa Barbara",Mathematics,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8f2db6-f5b9e2-b9,"University of California, Irvine",Mathematics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8f3c8b-97f8e7-e4,University of Oklahoma,Chemistry,treatment,22,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8f68f5-8c76fa-3b,"University of California, Berkeley",Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8f6d42-5f019f-d3,Montana State University,Physics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8f83c8-44b530-a3,University of North Carolina at Chapel Hill,Chemistry,control,11,11,1,1,0,1,0,9.090909090909092,9.090909090909092,0.0,9.090909090909092,0.0,1,1,0,1,0
8fcd0d-8c43a5-32,Ohio State University,Chemistry,treatment,15,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90368f-0d4672-eb,Purdue University,Physics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
905d6e-1462e5-2f,"University of California, Davis",Mathematics,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90731d-d7251d-93,University of Wisconsin-Madison,Chemistry,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
907bf9-56b6cb-0c,University of Florida,Mathematics,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90972a-c6d5a9-74,University of Tennessee,Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90ec43-9f1fb5-27,University of North Carolina at Chapel Hill,Mathematics,treatment,9,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9103cc-1faafd-4e,Boston University,Mathematics,treatment,17,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
910626-6f93b2-c8,"University of California, Los Angeles",Mathematics,control,12,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
910890-842604-65,Columbia University,Mathematics,treatment,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91528d-d70fde-e5,Duke University,Computer Science,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91592c-c83293-04,University of Missouri,Physics,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91a074-655cf0-b5,"University of California, Irvine",Mathematics,control,5,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91ca8b-20baec-a2,Boston University,Chemistry,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91dd59-d2a922-05,"University of California, San Diego",Mathematics,treatment,28,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9218fa-4573e3-8f,University of Minnesota,Mathematics,treatment,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
921db4-5edcc3-1e,"University of California, Berkeley",Mathematics,treatment,22,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
921f13-145e69-56,Boston University,Mathematics,treatment,14,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
922d4d-915a67-06,Stony Brook University,Computer Science,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
925d8e-21826d-9c,Oklahoma State University-Stillwater,Mathematics,control,19,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
92a5cc-aef83f-8d,Binghamton University,Computer Science,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
92acb2-1f25a2-6a,Boston University,Mathematics,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
92f997-15415a-f0,"University of California, San Diego",Physics,treatment,33,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
934799-018a2f-93,Boston University,Mechanical Engineering,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
935aef-d278ba-ac,"University of California, Los Angeles",Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9368ce-daae78-f7,Kansas State University,Mathematics,treatment,17,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
938cf3-201780-68,Stony Brook University,Physics,treatment,33,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
939278-c83e19-d9,University of Pennsylvania,Mathematics,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
939f3c-b0f39d-6e,University of Minnesota,Chemistry,control,18,18,1,1,1,0,1,5.555555555555555,5.555555555555555,5.555555555555555,0.0,5.555555555555555,1,1,1,0,1
93c229-58ef11-36,Carnegie Mellon University,Computer Science,control,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
93cb37-006186-d4,University of Michigan,Mathematics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
93e080-b3e46c-a0,"University of California, Berkeley",Mathematics,treatment,43,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
944599-aba4e5-da,Tulane University,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
948e19-f5b647-93,New York University,Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
949156-8d5fe1-5f,"University of Maryland, College Park",Mathematics,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
94968b-af2b90-21,Boston University,Physics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
94b6c0-dfe052-ec,Wayne State University,Physics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
94d027-450cf9-35,University of Notre Dame,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
94de49-8f870a-93,Arizona State University,Chemistry,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
95382e-d29ef6-f4,Texas Tech University,Chemistry,treatment,28,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
954a40-a4f705-52,University of Michigan,Mathematics,treatment,29,21,1,1,1,0,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,0.0,0.0,1,1,1,0,0
95accd-4b4be7-a9,"University of California, Santa Barbara",Mathematics,control,10,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
95b948-4f138e-0c,University of Southern Mississippi,Mechanical Engineering,treatment,42,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
95f15d-fa9e6a-f7,Florida State University,Physics,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9615e8-4f1bf5-b1,University of Notre Dame,Physics,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
96213c-5545cc-02,Louisiana State University,Mathematics,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
962ddf-492353-c4,Georgia Institute of Technology,Computer Science,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
962ebc-998abd-e7,"University of Nevada, Las Vegas",Physics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
963763-62c1c9-82,University of Memphis,Mathematics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9646c4-ad5395-b2,Carnegie Mellon University,Computer Science,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
966b0e-486f89-78,Michigan State University,Computer Science,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9696e1-6c9766-c3,Stony Brook University,Physics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
96a32d-1bc325-b2,University of Colorado Denver,Chemistry,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
96ac5b-1dd134-5d,Johns Hopkins University,Physics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
96afb3-38b0d9-92,"University of California, Los Angeles",Physics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
971367-5fd2fe-05,Louisiana State University,Physics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
975048-4cf33b-e4,Columbia University,Mathematics,treatment,24,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
976118-42ee8a-f6,Auburn University,Chemistry,treatment,31,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
979236-3b96d8-be,"University of California, Los Angeles",Chemistry,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
