seminar_id,university,discipline,department,condition,total_speakers,speakers_with_demographics,num_urm,num_black,num_hispanic,num_native_american,num_female,num_male,num_white,num_asian,pct_urm,pct_black,pct_hispanic,pct_native_american,pct_female,pct_male,pct_white,pct_asian,has_any_urm,has_any_black,has_any_hispanic,has_any_native_american,has_any_female,has_fall_speakers,has_spring_speakers,fall_total_speakers,fall_speakers_with_demographics,fall_num_urm,fall_num_black,fall_num_hispanic,fall_num_female,fall_pct_urm,fall_pct_black,fall_pct_hispanic,fall_pct_female,spring_total_speakers,spring_speakers_with_demographics,spring_num_urm,spring_num_black,spring_num_hispanic,spring_num_female,spring_pct_urm,spring_pct_black,spring_pct_hispanic,spring_pct_female,num_speakers_with_phd_year,pct_speakers_with_phd_year,mean_years_from_phd,median_years_from_phd,min_years_from_phd,max_years_from_phd,num_current_students,pct_current_students,treatment,department_std,bin_category,batch_number,total_faculty,urm_faculty,women_faculty,frac_urm_faculty,frac_women_faculty,dept_ranking,general_ranking,missing_dept_rank,num_recipients,total_peer_departments,total_urm_peer_faculty,bin_7_11,bin_1_3,bin_17_26,bin_3_5,bin_5_7,bin_0_1,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,disc_mathematics,disc_physics,disc_computer_science,disc_mechanical_engineering
12d4e7-bdfb96-da,"University of California, San Diego",Mathematics,"University of California, San Diego-Mathematics",treatment,14,14,0,0,0,0,3,11,9,5,0.0,0.0,0.0,0.0,21.428571428571427,78.57142857142857,64.28571428571429,35.714285714285715,0,0,0,0,1,1,1,6,6,0,0,0,0,0.0,0.0,0.0,0.0,8,8,0,0,0,3,0.0,0.0,0.0,37.5,12,85.71428571428571,13.7,7.5,1.0,47.0,2,16.666666666666664,1,"University of California, San Diego-Mathematics","(11,17]",10.0,70,0,17,0.0,0.24285714285714285,24.0,29.0,0,13,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12deb4-1b70d7-8b,University of Arizona,Mathematics,University of Arizona-Mathematics,treatment,15,15,5,0,5,0,2,13,7,3,33.33333333333333,0.0,33.33333333333333,0.0,13.333333333333334,86.66666666666667,46.666666666666664,20.0,1,0,1,0,1,1,0,15,15,5,0,5,2,33.33333333333333,0.0,33.33333333333333,13.333333333333334,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14,93.33333333333333,11.714285714285714,8.5,1.0,38.0,0,0.0,1,University of Arizona-Mathematics,"(11,17]",7.0,56,2,12,0.03571428571428571,0.21428571428571427,45.0,91.0,0,2,40,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12f461-b39d81-77,Rutgers University-New Brunswick,Mathematics,Rutgers University-New Brunswick-Mathematics,control,1,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,-1.0,-1.0,-1.0,-1.0,1,100.0,0,Rutgers University-New Brunswick-Mathematics,"(11,17]",3.0,59,1,6,0.01694915254237288,0.1016949152542373,29.0,40.0,0,14,40,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
134bf3-98037b-2d,Northwestern University,Mathematics,Northwestern University-Mathematics,treatment,19,19,1,0,1,0,2,17,11,7,5.263157894736842,0.0,5.263157894736842,0.0,10.526315789473683,89.47368421052632,57.89473684210527,36.84210526315789,1,0,1,0,1,1,1,5,5,1,0,1,0,20.0,0.0,20.0,0.0,14,14,0,0,0,2,0.0,0.0,0.0,14.285714285714285,18,94.73684210526315,12.0,6.5,1.0,41.0,6,33.33333333333333,1,Northwestern University-Mathematics,"(7,11]",4.0,27,0,3,0.0,0.1111111111111111,17.0,11.0,0,2,40,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1364a7-bafdca-99,University of Louisville,Physics,University of Louisville-Physics,treatment,7,7,0,0,0,0,1,6,3,4,0.0,0.0,0.0,0.0,14.285714285714285,85.71428571428571,42.857142857142854,57.14285714285714,0,0,0,0,1,1,1,1,1,0,0,0,1,0.0,0.0,0.0,100.0,6,6,0,0,0,0,0.0,0.0,0.0,0.0,7,100.0,14.714285714285714,11.0,5.0,31.0,0,0.0,1,University of Louisville-Physics,"[0,1]",9.0,15,1,3,0.06666666666666667,0.2,133.0,121.0,0,2,40,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
13c4c8-fd1c57-d9,Tufts University,Mathematics,Tufts University-Mathematics,control,5,5,0,0,0,0,2,3,3,2,0.0,0.0,0.0,0.0,40.0,60.0,60.0,40.0,0,0,0,0,1,1,1,2,2,0,0,0,1,0.0,0.0,0.0,50.0,3,3,0,0,0,1,0.0,0.0,0.0,33.33333333333333,5,100.0,24.2,27.0,5.0,43.0,0,0.0,0,Tufts University-Mathematics,"(5,7]",6.0,22,2,6,0.09090909090909091,0.2727272727272727,70.0,41.0,0,7,40,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13d150-3314b9-4a,University of Virginia,Chemistry,University of Virginia-Chemistry,control,21,21,2,0,2,0,3,18,15,4,9.523809523809524,0.0,9.523809523809524,0.0,14.285714285714285,85.71428571428571,71.42857142857143,19.047619047619047,1,0,1,0,1,1,1,11,11,1,0,1,1,9.090909090909092,0.0,9.090909090909092,9.090909090909092,10,10,1,0,1,2,10.0,0.0,10.0,20.0,19,90.47619047619048,21.210526315789473,17.0,8.0,45.0,0,0.0,0,University of Virginia-Chemistry,"[0,1]",4.0,33,1,11,0.030303030303030304,0.3333333333333333,41.0,26.0,0,2,40,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13d5b1-86734f-f1,"University of California, Davis",Mathematics,"University of California, Davis-Mathematics",control,2,2,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,2,100.0,17.5,17.5,10.0,25.0,0,0.0,0,"University of California, Davis-Mathematics","(11,17]",6.0,51,3,11,0.058823529411764705,0.21568627450980393,33.0,28.0,0,11,40,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
140dcc-499b35-b5,Harvard University,Computer Science,Harvard University-Computer Science,treatment,13,13,1,1,0,0,2,11,5,7,7.6923076923076925,7.6923076923076925,0.0,0.0,15.384615384615385,84.61538461538461,38.46153846153847,53.84615384615385,1,1,0,0,1,1,0,13,13,1,1,0,2,7.6923076923076925,7.6923076923076925,0.0,15.384615384615385,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,92.3076923076923,14.166666666666666,4.5,1.0,53.0,0,0.0,1,Harvard University-Computer Science,"(1,3]",5.0,40,4,11,0.1,0.275,17.0,3.0,0,4,40,33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
141fdc-305d40-35,Boston College,Mathematics,Boston College-Mathematics,control,29,29,2,2,0,0,5,24,21,6,6.896551724137931,6.896551724137931,0.0,0.0,17.24137931034483,82.75862068965517,72.41379310344827,20.689655172413794,1,1,0,0,1,1,0,29,29,2,2,0,5,6.896551724137931,6.896551724137931,0.0,17.24137931034483,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26,89.65517241379311,12.73913043478261,8.0,1.0,49.0,3,11.538461538461538,0,Boston College-Mathematics,"(3,5]",10.0,25,0,3,0.0,0.12,67.0,39.0,0,4,40,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142e80-600353-9e,University of Houston,Mechanical Engineering,University of Houston-Mechanical Engineering,control,29,29,1,0,1,0,4,25,20,8,3.4482758620689653,0.0,3.4482758620689653,0.0,13.793103448275861,86.20689655172413,68.96551724137932,27.586206896551722,1,0,1,0,1,1,1,15,15,0,0,0,3,0.0,0.0,0.0,20.0,14,14,1,0,1,1,7.142857142857142,0.0,7.142857142857142,7.142857142857142,28,96.55172413793103,24.357142857142858,26.0,5.0,47.0,0,0.0,0,University of Houston-Mechanical Engineering,"[0,1]",5.0,28,0,5,0.0,0.17857142857142858,82.0,102.0,0,1,40,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1451db-5f5159-60,Columbia University,Mathematics,Columbia University-Mathematics,treatment,6,6,0,0,0,0,0,6,5,1,0.0,0.0,0.0,0.0,0.0,100.0,83.33333333333334,16.666666666666664,0,0,0,0,0,1,1,5,5,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,6,100.0,19.666666666666668,17.0,1.0,50.0,0,0.0,1,Columbia University-Mathematics,"(11,17]",3.0,31,0,6,0.0,0.1935483870967742,11.0,12.0,0,17,40,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
14568e-f0fc54-c7,University of Arizona,Mathematics,University of Arizona-Mathematics,treatment,22,22,2,0,2,0,4,18,20,0,9.090909090909092,0.0,9.090909090909092,0.0,18.181818181818183,81.81818181818183,90.9090909090909,0.0,1,0,1,0,1,1,1,21,21,2,0,2,3,9.523809523809524,0.0,9.523809523809524,14.285714285714285,1,1,0,0,0,1,0.0,0.0,0.0,100.0,22,100.0,12.6,9.0,1.0,31.0,17,77.27272727272727,1,University of Arizona-Mathematics,"(11,17]",7.0,56,2,12,0.03571428571428571,0.21428571428571427,45.0,91.0,0,2,40,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
145b13-d2c791-0d,"University of California, Santa Barbara",Computer Science,"University of California, Santa Barbara-Computer Science",treatment,3,3,0,0,0,0,0,3,2,1,0.0,0.0,0.0,0.0,0.0,100.0,66.66666666666666,33.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,3,100.0,31.0,31.0,26.0,36.0,1,33.33333333333333,1,"University of California, Santa Barbara-Computer Science","(1,3]",10.0,43,0,10,0.0,0.23255813953488372,34.0,36.0,0,2,40,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
146216-51dccc-9e,University of Wisconsin-Madison,Chemistry,University of Wisconsin-Madison-Chemistry,treatment,6,6,0,0,0,0,2,4,6,0,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,0.0,0,0,0,0,1,1,0,6,6,0,0,0,2,0.0,0.0,0.0,33.33333333333333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,83.33333333333334,24.0,21.0,10.0,36.0,0,0.0,1,University of Wisconsin-Madison-Chemistry,"(7,11]",3.0,39,0,10,0.0,0.2564102564102564,14.0,38.0,0,2,40,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14982d-3ad234-84,University of Pennsylvania,Mathematics,University of Pennsylvania-Mathematics,control,20,20,2,2,0,0,4,16,14,4,10.0,10.0,0.0,0.0,20.0,80.0,70.0,20.0,1,1,0,0,1,1,1,12,12,1,1,0,4,8.333333333333332,8.333333333333332,0.0,33.33333333333333,8,8,1,1,0,0,12.5,12.5,0.0,0.0,20,100.0,14.421052631578947,14.0,3.0,31.0,1,5.0,0,University of Pennsylvania-Mathematics,"(7,11]",9.0,27,2,5,0.07407407407407407,0.18518518518518517,18.0,6.0,0,3,40,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14998a-814110-84,Boston University,Mathematics,Boston University-Mathematics,treatment,21,21,0,0,0,0,3,18,10,11,0.0,0.0,0.0,0.0,14.285714285714285,85.71428571428571,47.61904761904761,52.38095238095239,0,0,0,0,1,1,1,13,13,0,0,0,1,0.0,0.0,0.0,7.6923076923076925,8,8,0,0,0,2,0.0,0.0,0.0,25.0,18,85.71428571428571,6.5,4.0,1.0,26.0,2,11.11111111111111,1,Boston University-Mathematics,"(3,5]",7.0,39,1,6,0.02564102564102564,0.15384615384615385,57.0,43.0,0,6,40,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14bfbd-7f30c4-e4,University of Michigan,Computer Science,University of Michigan-Computer Science,treatment,16,16,1,1,0,0,4,12,8,7,6.25,6.25,0.0,0.0,25.0,75.0,50.0,43.75,1,1,0,0,1,1,1,7,7,0,0,0,4,0.0,0.0,0.0,57.14285714285714,9,9,1,1,0,0,11.11111111111111,11.11111111111111,0.0,0.0,15,93.75,8.461538461538462,2.0,1.0,37.0,2,13.333333333333334,1,University of Michigan-Computer Science,"(7,11]",6.0,107,6,23,0.056074766355140186,0.21495327102803738,11.0,21.0,0,10,40,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14d5b4-ddb3cf-f5,"University of California, Irvine",Mathematics,"University of California, Irvine-Mathematics",control,7,7,0,0,0,0,2,5,6,1,0.0,0.0,0.0,0.0,28.57142857142857,71.42857142857143,85.71428571428571,14.285714285714285,0,0,0,0,1,1,0,7,7,0,0,0,2,0.0,0.0,0.0,28.57142857142857,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,100.0,20.166666666666668,16.5,10.0,41.0,1,14.285714285714285,0,"University of California, Irvine-Mathematics","(11,17]",9.0,43,3,4,0.06976744186046512,0.09302325581395349,37.0,34.0,0,2,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14eb82-27042c-2d,University of Georgia,Chemistry,University of Georgia-Chemistry,control,13,13,0,0,0,0,1,12,12,1,0.0,0.0,0.0,0.0,7.6923076923076925,92.3076923076923,92.3076923076923,7.6923076923076925,0,0,0,0,1,1,1,4,4,0,0,0,1,0.0,0.0,0.0,25.0,9,9,0,0,0,0,0.0,0.0,0.0,0.0,13,100.0,19.0,15.0,11.0,31.0,10,76.92307692307693,0,University of Georgia-Chemistry,"(5,7]",6.0,39,3,6,0.07692307692307693,0.15384615384615385,60.0,48.0,0,2,40,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14ee17-1608f4-cf,Dartmouth College,Mathematics,Dartmouth College-Mathematics,treatment,22,22,1,1,0,0,0,22,14,7,4.545454545454546,4.545454545454546,0.0,0.0,0.0,100.0,63.63636363636363,31.818181818181817,1,1,0,0,0,1,1,10,10,0,0,0,0,0.0,0.0,0.0,0.0,12,12,1,1,0,0,8.333333333333332,8.333333333333332,0.0,0.0,20,90.9090909090909,16.4375,14.0,2.0,53.0,4,20.0,1,Dartmouth College-Mathematics,"(5,7]",6.0,26,2,7,0.07692307692307693,0.2692307692307692,58.0,18.0,0,8,40,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1545aa-d0dbd0-ff,Virginia Tech,Physics,Virginia Tech-Physics,control,7,7,1,1,0,0,2,5,5,1,14.285714285714285,14.285714285714285,0.0,0.0,28.57142857142857,71.42857142857143,71.42857142857143,14.285714285714285,1,1,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,7,1,1,0,2,14.285714285714285,14.285714285714285,0.0,28.57142857142857,4,57.14285714285714,14.666666666666666,13.0,7.0,24.0,1,25.0,0,Virginia Tech-Physics,"(3,5]",9.0,43,0,7,0.0,0.16279069767441862,54.0,50.0,0,6,40,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
154975-f8ef1f-3d,"University at Albany, SUNY",Physics,"University at Albany, SUNY-Physics",treatment,10,10,0,0,0,0,3,7,7,3,0.0,0.0,0.0,0.0,30.0,70.0,70.0,30.0,0,0,0,0,1,1,0,10,10,0,0,0,3,0.0,0.0,0.0,30.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,80.0,3.5,3.5,1.0,6.0,6,75.0,1,"University at Albany, SUNY-Physics","(1,3]",7.0,14,0,2,0.0,0.14285714285714285,128.0,101.0,0,2,40,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
158842-d0c47c-1e,Stony Brook University,Physics,Stony Brook University-Physics,treatment,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,56.0,56.0,56.0,56.0,0,0.0,1,Stony Brook University-Physics,"(11,17]",1.0,74,2,11,0.02702702702702703,0.14864864864864866,25.0,55.0,0,10,40,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
159c40-1d68a4-b9,Princeton University,Mathematics,Princeton University-Mathematics,control,6,6,0,0,0,0,0,6,5,1,0.0,0.0,0.0,0.0,0.0,100.0,83.33333333333334,16.666666666666664,0,0,0,0,0,1,1,4,4,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,6,100.0,16.166666666666668,11.0,1.0,35.0,0,0.0,0,Princeton University-Mathematics,"(17,26]",1.0,12,0,2,0.0,0.16666666666666666,2.0,1.0,0,2,40,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16094b-ee728c-74,Montana State University,Chemistry,Montana State University-Chemistry,treatment,25,25,2,2,0,0,8,17,22,1,8.0,8.0,0.0,0.0,32.0,68.0,88.0,4.0,1,1,0,0,1,1,1,14,14,2,2,0,4,14.285714285714285,14.285714285714285,0.0,28.57142857142857,11,11,0,0,0,4,0.0,0.0,0.0,36.36363636363637,19,76.0,18.818181818181817,14.0,6.0,37.0,8,42.10526315789473,1,Montana State University-Chemistry,"[0,1]",2.0,17,1,6,0.058823529411764705,0.35294117647058826,104.0,141.0,0,2,40,36,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1632fe-2b7e08-47,Boston University,Physics,Boston University-Physics,control,8,8,1,0,1,0,1,7,6,1,12.5,0.0,12.5,0.0,12.5,87.5,75.0,12.5,1,0,1,0,1,1,1,6,6,1,0,1,1,16.666666666666664,0.0,16.666666666666664,16.666666666666664,2,2,0,0,0,0,0.0,0.0,0.0,0.0,7,87.5,2.0,2.0,2.0,2.0,6,85.71428571428571,0,Boston University-Physics,"(5,7]",3.0,37,1,5,0.02702702702702703,0.13513513513513514,38.0,43.0,0,3,40,46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
164d63-ee9263-b7,New York University,Mathematics,New York University-Mathematics,control,27,27,4,0,4,0,4,23,16,7,14.814814814814813,0.0,14.814814814814813,0.0,14.814814814814813,85.18518518518519,59.25925925925925,25.925925925925924,1,0,1,0,1,1,1,12,12,2,0,2,1,16.666666666666664,0.0,16.666666666666664,8.333333333333332,15,15,2,0,2,3,13.333333333333334,0.0,13.333333333333334,20.0,25,92.5925925925926,12.541666666666666,9.0,1.0,38.0,1,4.0,0,New York University-Mathematics,"(7,11]",1.0,68,0,9,0.0,0.1323529411764706,9.0,35.0,0,10,40,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
166b41-73e4f7-90,New York University,Mathematics,New York University-Mathematics,control,6,6,0,0,0,0,2,4,5,1,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,83.33333333333334,16.666666666666664,0,0,0,0,1,1,0,6,6,0,0,0,2,0.0,0.0,0.0,33.33333333333333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,100.0,9.333333333333334,6.5,3.0,21.0,0,0.0,0,New York University-Mathematics,"(7,11]",1.0,68,0,9,0.0,0.1323529411764706,9.0,35.0,0,10,40,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
167259-627a63-2d,University of Arizona,Chemistry,University of Arizona-Chemistry,control,13,13,1,0,1,0,6,7,9,3,7.6923076923076925,0.0,7.6923076923076925,0.0,46.15384615384615,53.84615384615385,69.23076923076923,23.076923076923077,1,0,1,0,1,1,1,2,2,0,0,0,1,0.0,0.0,0.0,50.0,11,11,1,0,1,5,9.090909090909092,0.0,9.090909090909092,45.45454545454545,13,100.0,28.0,28.0,28.0,28.0,12,92.3076923076923,0,University of Arizona-Chemistry,"(5,7]",5.0,34,0,7,0.0,0.20588235294117646,52.0,91.0,0,2,40,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
169a4f-3f7d3a-58,Massachusetts Institute of Technology,Mathematics,Massachusetts Institute of Technology-Mathematics,control,4,4,0,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,0.0,100.0,75.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0,4,100.0,20.25,22.0,12.0,25.0,0,0.0,0,Massachusetts Institute of Technology-Mathematics,"(11,17]",10.0,50,1,5,0.02,0.1,1.0,2.0,0,17,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169d47-d02bdf-10,Ohio State University,Mathematics,Ohio State University-Mathematics,treatment,23,23,3,1,2,0,2,21,11,9,13.043478260869565,4.3478260869565215,8.695652173913043,0.0,8.695652173913043,91.30434782608695,47.82608695652174,39.130434782608695,1,1,1,0,1,1,1,11,11,1,1,0,0,9.090909090909092,9.090909090909092,0.0,0.0,12,12,2,0,2,2,16.666666666666664,0.0,16.666666666666664,16.666666666666664,22,95.65217391304348,13.052631578947368,10.0,2.0,48.0,3,13.636363636363635,1,Ohio State University-Mathematics,"(11,17]",5.0,80,5,10,0.0625,0.125,28.0,44.0,0,17,40,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16c3a3-87dca3-e5,University of Oklahoma,Mathematics,University of Oklahoma-Mathematics,treatment,24,24,1,0,1,0,1,23,18,5,4.166666666666666,0.0,4.166666666666666,0.0,4.166666666666666,95.83333333333334,75.0,20.833333333333336,1,0,1,0,1,1,1,13,13,0,0,0,1,0.0,0.0,0.0,7.6923076923076925,11,11,1,0,1,0,9.090909090909092,0.0,9.090909090909092,0.0,23,95.83333333333334,21.2,15.0,7.0,49.0,8,34.78260869565217,1,University of Oklahoma-Mathematics,"(5,7]",3.0,35,2,6,0.05714285714285714,0.17142857142857143,99.0,99.0,0,8,40,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16d531-009c16-7d,"University of California, Berkeley",Mathematics,"University of California, Berkeley-Mathematics",treatment,12,12,1,0,1,0,2,10,5,6,8.333333333333332,0.0,8.333333333333332,0.0,16.666666666666664,83.33333333333334,41.66666666666667,50.0,1,0,1,0,1,1,1,11,11,1,0,1,1,9.090909090909092,0.0,9.090909090909092,9.090909090909092,1,1,0,0,0,1,0.0,0.0,0.0,100.0,8,66.66666666666666,13.0,7.0,2.0,31.0,0,0.0,1,"University of California, Berkeley-Mathematics","(17,26]",7.0,55,1,12,0.01818181818181818,0.21818181818181817,5.0,15.0,0,6,40,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
174cb3-09ac2c-14,"University of California, Irvine",Mathematics,"University of California, Irvine-Mathematics",control,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,14.0,14.0,14.0,14.0,0,0.0,0,"University of California, Irvine-Mathematics","(11,17]",9.0,43,3,4,0.06976744186046512,0.09302325581395349,37.0,34.0,0,2,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
174d30-df924d-c4,University of Delaware,Mathematics,University of Delaware-Mathematics,treatment,20,20,2,1,1,0,2,18,12,6,10.0,5.0,5.0,0.0,10.0,90.0,60.0,30.0,1,1,1,0,1,1,1,9,9,2,1,1,1,22.22222222222222,11.11111111111111,11.11111111111111,11.11111111111111,11,11,0,0,0,1,0.0,0.0,0.0,9.090909090909092,15,75.0,11.3,9.5,1.0,38.0,5,33.33333333333333,1,University of Delaware-Mathematics,"(7,11]",10.0,40,1,13,0.025,0.325,84.0,73.0,0,9,40,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175f93-30c4bc-eb,"University of California, Irvine",Physics,"University of California, Irvine-Physics",treatment,28,28,2,1,1,0,7,21,16,10,7.142857142857142,3.571428571428571,3.571428571428571,0.0,25.0,75.0,57.14285714285714,35.714285714285715,1,1,1,0,1,1,1,8,8,1,0,1,3,12.5,0.0,12.5,37.5,20,20,1,1,0,4,5.0,5.0,0.0,20.0,23,82.14285714285714,13.4375,8.5,2.0,49.0,7,30.434782608695656,1,"University of California, Irvine-Physics","(5,7]",4.0,32,1,4,0.03125,0.125,37.0,34.0,0,2,40,44,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17d7ca-b1b021-12,Virginia Tech,Physics,Virginia Tech-Physics,control,3,3,0,0,0,0,0,3,1,2,0.0,0.0,0.0,0.0,0.0,100.0,33.33333333333333,66.66666666666666,0,0,0,0,0,1,0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,100.0,11.5,11.5,10.0,13.0,1,33.33333333333333,0,Virginia Tech-Physics,"(3,5]",8.0,43,0,7,0.0,0.16279069767441862,54.0,50.0,0,6,40,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
183479-ce7cba-a1,University of Missouri,Chemistry,University of Missouri-Chemistry,treatment,11,11,0,0,0,0,2,9,9,2,0.0,0.0,0.0,0.0,18.181818181818183,81.81818181818183,81.81818181818183,18.181818181818183,0,0,0,0,1,1,0,11,11,0,0,0,2,0.0,0.0,0.0,18.181818181818183,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,72.72727272727273,15.125,16.0,5.0,25.0,0,0.0,1,University of Missouri-Chemistry,"(1,3]",6.0,23,0,5,0.0,0.21739130434782608,101.0,98.0,0,3,40,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18a52c-75b384-f8,"University of California, San Diego",Mechanical Engineering,"University of California, San Diego-Mechanical Engineering",control,11,11,1,0,1,0,3,8,7,3,9.090909090909092,0.0,9.090909090909092,0.0,27.27272727272727,72.72727272727273,63.63636363636363,27.27272727272727,1,0,1,0,1,1,1,5,5,1,0,1,1,20.0,0.0,20.0,20.0,6,6,0,0,0,2,0.0,0.0,0.0,33.33333333333333,10,90.9090909090909,9.9,8.5,1.0,22.0,0,0.0,0,"University of California, San Diego-Mechanical Engineering","(3,5]",4.0,61,5,14,0.08196721311475409,0.22950819672131148,28.0,29.0,0,2,40,46,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18fabd-3843fa-ee,Dartmouth College,Mathematics,Dartmouth College-Mathematics,treatment,19,19,2,2,0,0,4,15,13,4,10.526315789473683,10.526315789473683,0.0,0.0,21.052631578947366,78.94736842105263,68.42105263157895,21.052631578947366,1,1,0,0,1,1,1,11,11,0,0,0,2,0.0,0.0,0.0,18.181818181818183,8,8,2,2,0,2,25.0,25.0,0.0,25.0,16,84.21052631578947,17.625,18.5,1.0,44.0,0,0.0,1,Dartmouth College-Mathematics,"(5,7]",4.0,26,2,7,0.07692307692307693,0.2692307692307692,58.0,18.0,0,8,40,34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
